C,l1_ratio,inner_macro_ap_lift,inner_rows,domain,year,model_family,feature_set
0.05,0.5,0.21427861841231302,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.0,0.21088186173589094,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,1.0,0.21012934766089122,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.5,0.20970193465962328,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.0,0.20255691582978352,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.5,0.20115720706723939,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,1.0,0.20104236087934277,615,upwelling_supported_domain,2008,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,,0.2735026332239113,615,upwelling_supported_domain,2008,hierarchical_additive,current_only
1.0,,0.2698473848208924,615,upwelling_supported_domain,2008,hierarchical_additive,current_only
0.05,,0.2653755744869908,615,upwelling_supported_domain,2008,hierarchical_additive,current_only
0.05,,0.2724890565377442,615,upwelling_supported_domain,2008,hierarchical_additive,current_plus_trajectory
0.2,,0.2694332718033874,615,upwelling_supported_domain,2008,hierarchical_additive,current_plus_trajectory
1.0,,0.2630613902591751,615,upwelling_supported_domain,2008,hierarchical_additive,current_plus_trajectory
0.2,,0.24287333451193183,615,upwelling_supported_domain,2008,hierarchical_additive,trajectory_plus_oisst
1.0,,0.2407056203482698,615,upwelling_supported_domain,2008,hierarchical_additive,trajectory_plus_oisst
0.05,,0.24010751981626002,615,upwelling_supported_domain,2008,hierarchical_additive,trajectory_plus_oisst
1.0,,0.20537821118169064,615,upwelling_supported_domain,2008,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.2,,0.1870669883187841,615,upwelling_supported_domain,2008,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,,0.16601368484819984,615,upwelling_supported_domain,2008,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.2881527824042652,624,upwelling_supported_domain,2009,elastic_net,current_only
0.05,0.5,0.2881527824042652,624,upwelling_supported_domain,2009,elastic_net,current_only
0.05,1.0,0.2881527824042652,624,upwelling_supported_domain,2009,elastic_net,current_only
0.2,0.0,0.2881527824042652,624,upwelling_supported_domain,2009,elastic_net,current_only
0.2,0.5,0.2881527824042652,624,upwelling_supported_domain,2009,elastic_net,current_only
0.2,1.0,0.2881527824042652,624,upwelling_supported_domain,2009,elastic_net,current_only
1.0,0.0,0.2881527824042652,624,upwelling_supported_domain,2009,elastic_net,current_only
1.0,0.5,0.2881527824042652,624,upwelling_supported_domain,2009,elastic_net,current_only
1.0,1.0,0.2881527824042652,624,upwelling_supported_domain,2009,elastic_net,current_only
0.05,0.5,0.33165321178824264,624,upwelling_supported_domain,2009,elastic_net,current_plus_trajectory
0.2,1.0,0.3310079630166192,624,upwelling_supported_domain,2009,elastic_net,current_plus_trajectory
0.2,0.5,0.33035205081747887,624,upwelling_supported_domain,2009,elastic_net,current_plus_trajectory
0.05,1.0,0.33015705147790414,624,upwelling_supported_domain,2009,elastic_net,current_plus_trajectory
0.05,0.0,0.3287136180865587,624,upwelling_supported_domain,2009,elastic_net,current_plus_trajectory
0.2,0.0,0.3273335798782944,624,upwelling_supported_domain,2009,elastic_net,current_plus_trajectory
1.0,1.0,0.3269572278707688,624,upwelling_supported_domain,2009,elastic_net,current_plus_trajectory
1.0,0.5,0.32572750046378,624,upwelling_supported_domain,2009,elastic_net,current_plus_trajectory
1.0,0.0,0.32535941611923036,624,upwelling_supported_domain,2009,elastic_net,current_plus_trajectory
0.05,1.0,0.2701367628854621,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst
0.2,1.0,0.2697050083152282,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst
0.05,0.5,0.2690374287652469,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst
0.05,0.0,0.2688957915607571,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst
0.2,0.5,0.26845966430100443,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst
1.0,1.0,0.26770346109894155,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst
0.2,0.0,0.26750424469980594,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst
1.0,0.5,0.2657720552313119,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst
1.0,0.0,0.2650455268389539,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst
0.05,0.5,0.2718634187490252,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.27107180796602476,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,1.0,0.2683442241124498,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,1.0,0.267495188272542,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.5,0.26518724238733343,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.0,0.2636399108205231,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.0,0.26159879848200346,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.5,0.26023865726965417,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,1.0,0.2601895264722605,624,upwelling_supported_domain,2009,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,,0.3281763705990745,624,upwelling_supported_domain,2009,hierarchical_additive,current_only
0.05,,0.3192250408055756,624,upwelling_supported_domain,2009,hierarchical_additive,current_only
1.0,,0.31671888289279515,624,upwelling_supported_domain,2009,hierarchical_additive,current_only
0.05,,0.3349020036778512,624,upwelling_supported_domain,2009,hierarchical_additive,current_plus_trajectory
0.2,,0.3285748473085229,624,upwelling_supported_domain,2009,hierarchical_additive,current_plus_trajectory
1.0,,0.305528776252876,624,upwelling_supported_domain,2009,hierarchical_additive,current_plus_trajectory
0.05,,0.29968841851295785,624,upwelling_supported_domain,2009,hierarchical_additive,trajectory_plus_oisst
0.2,,0.29116369251631213,624,upwelling_supported_domain,2009,hierarchical_additive,trajectory_plus_oisst
1.0,,0.2705544249348412,624,upwelling_supported_domain,2009,hierarchical_additive,trajectory_plus_oisst
1.0,,0.2504795881402199,624,upwelling_supported_domain,2009,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.2,,0.24881883940819208,624,upwelling_supported_domain,2009,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,,0.23897021554783024,624,upwelling_supported_domain,2009,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.21054354695757205,661,upwelling_supported_domain,2010,elastic_net,current_only
0.05,0.5,0.21054354695757205,661,upwelling_supported_domain,2010,elastic_net,current_only
0.05,1.0,0.21054354695757205,661,upwelling_supported_domain,2010,elastic_net,current_only
0.2,0.0,0.21054354695757205,661,upwelling_supported_domain,2010,elastic_net,current_only
0.2,0.5,0.21054354695757205,661,upwelling_supported_domain,2010,elastic_net,current_only
0.2,1.0,0.21054354695757205,661,upwelling_supported_domain,2010,elastic_net,current_only
1.0,0.0,0.21054354695757205,661,upwelling_supported_domain,2010,elastic_net,current_only
1.0,0.5,0.21054354695757205,661,upwelling_supported_domain,2010,elastic_net,current_only
1.0,1.0,0.21054354695757205,661,upwelling_supported_domain,2010,elastic_net,current_only
0.05,1.0,0.21025140273970866,661,upwelling_supported_domain,2010,elastic_net,current_plus_trajectory
0.05,0.5,0.2099405346417266,661,upwelling_supported_domain,2010,elastic_net,current_plus_trajectory
0.2,1.0,0.20850213373810655,661,upwelling_supported_domain,2010,elastic_net,current_plus_trajectory
0.2,0.5,0.2074265829193739,661,upwelling_supported_domain,2010,elastic_net,current_plus_trajectory
0.05,0.0,0.20647461768253747,661,upwelling_supported_domain,2010,elastic_net,current_plus_trajectory
1.0,1.0,0.20588308117083778,661,upwelling_supported_domain,2010,elastic_net,current_plus_trajectory
0.2,0.0,0.2057898363837872,661,upwelling_supported_domain,2010,elastic_net,current_plus_trajectory
1.0,0.5,0.2055198514555586,661,upwelling_supported_domain,2010,elastic_net,current_plus_trajectory
1.0,0.0,0.20544508416231255,661,upwelling_supported_domain,2010,elastic_net,current_plus_trajectory
0.2,1.0,0.18394751894695482,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst
0.2,0.5,0.18372586011374,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst
1.0,1.0,0.18188501395390588,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst
1.0,0.5,0.1813382292860677,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst
0.2,0.0,0.18124551162696653,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst
0.05,0.5,0.18068629981874085,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst
0.05,0.0,0.18033932294106794,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst
1.0,0.0,0.18026119700510132,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst
0.05,1.0,0.17967443112990708,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst
0.05,1.0,0.16655983734454458,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,0.5,0.15887158078031746,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.15239559497954083,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,1.0,0.14794637526057636,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.5,0.1474666275464123,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.0,0.144956497582794,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,1.0,0.1429466343566421,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.5,0.14246817120723684,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.0,0.1421286550252468,661,upwelling_supported_domain,2010,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,,0.23267746218410426,661,upwelling_supported_domain,2010,hierarchical_additive,current_only
0.05,,0.22802735410924904,661,upwelling_supported_domain,2010,hierarchical_additive,current_only
1.0,,0.2140453194813231,661,upwelling_supported_domain,2010,hierarchical_additive,current_only
0.05,,0.21672615347802757,661,upwelling_supported_domain,2010,hierarchical_additive,current_plus_trajectory
0.2,,0.2072330011985536,661,upwelling_supported_domain,2010,hierarchical_additive,current_plus_trajectory
1.0,,0.181452541652226,661,upwelling_supported_domain,2010,hierarchical_additive,current_plus_trajectory
0.2,,0.22631137516677582,661,upwelling_supported_domain,2010,hierarchical_additive,trajectory_plus_oisst
0.05,,0.2232282530880152,661,upwelling_supported_domain,2010,hierarchical_additive,trajectory_plus_oisst
1.0,,0.2210710283451264,661,upwelling_supported_domain,2010,hierarchical_additive,trajectory_plus_oisst
1.0,,0.1400892563890959,661,upwelling_supported_domain,2010,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.2,,0.12491942929583005,661,upwelling_supported_domain,2010,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,,0.11005836309052937,661,upwelling_supported_domain,2010,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.18176942339728885,669,upwelling_supported_domain,2011,elastic_net,current_only
0.05,0.5,0.18176942339728885,669,upwelling_supported_domain,2011,elastic_net,current_only
0.05,1.0,0.18176942339728885,669,upwelling_supported_domain,2011,elastic_net,current_only
0.2,0.0,0.18176942339728885,669,upwelling_supported_domain,2011,elastic_net,current_only
0.2,0.5,0.18176942339728885,669,upwelling_supported_domain,2011,elastic_net,current_only
0.2,1.0,0.18176942339728885,669,upwelling_supported_domain,2011,elastic_net,current_only
1.0,0.0,0.18176942339728885,669,upwelling_supported_domain,2011,elastic_net,current_only
1.0,0.5,0.18176942339728885,669,upwelling_supported_domain,2011,elastic_net,current_only
1.0,1.0,0.18176942339728885,669,upwelling_supported_domain,2011,elastic_net,current_only
0.05,1.0,0.19666257461863693,669,upwelling_supported_domain,2011,elastic_net,current_plus_trajectory
0.05,0.5,0.19457794549551552,669,upwelling_supported_domain,2011,elastic_net,current_plus_trajectory
0.2,1.0,0.19251224771895567,669,upwelling_supported_domain,2011,elastic_net,current_plus_trajectory
0.2,0.5,0.191877989094469,669,upwelling_supported_domain,2011,elastic_net,current_plus_trajectory
0.05,0.0,0.19170057060456802,669,upwelling_supported_domain,2011,elastic_net,current_plus_trajectory
1.0,1.0,0.19127070305248192,669,upwelling_supported_domain,2011,elastic_net,current_plus_trajectory
0.2,0.0,0.19123692700785874,669,upwelling_supported_domain,2011,elastic_net,current_plus_trajectory
1.0,0.5,0.19115461262941538,669,upwelling_supported_domain,2011,elastic_net,current_plus_trajectory
1.0,0.0,0.19096948621821372,669,upwelling_supported_domain,2011,elastic_net,current_plus_trajectory
0.05,1.0,0.1671212679812283,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst
0.05,0.5,0.16517209404143965,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst
1.0,1.0,0.16409519206718715,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst
1.0,0.5,0.16394099692462175,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst
0.2,0.0,0.1638669300242879,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst
1.0,0.0,0.16384059590614472,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst
0.2,0.5,0.1637787102055339,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst
0.2,1.0,0.16352001639810193,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst
0.05,0.0,0.16347486290410587,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst
0.05,1.0,0.15758568898543096,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,0.5,0.15130222180782324,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,1.0,0.14865106018506924,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.14864705211319615,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,1.0,0.14722363891826182,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.0,0.1471528553539843,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.5,0.14712679932798187,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.5,0.14709261423114625,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.0,0.1464951495434899,669,upwelling_supported_domain,2011,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,,0.19158052613509188,669,upwelling_supported_domain,2011,hierarchical_additive,current_only
1.0,,0.18715001505655837,669,upwelling_supported_domain,2011,hierarchical_additive,current_only
0.05,,0.1867788051955329,669,upwelling_supported_domain,2011,hierarchical_additive,current_only
0.05,,0.18738226425539942,669,upwelling_supported_domain,2011,hierarchical_additive,current_plus_trajectory
0.2,,0.18559275153460705,669,upwelling_supported_domain,2011,hierarchical_additive,current_plus_trajectory
1.0,,0.17737266812317368,669,upwelling_supported_domain,2011,hierarchical_additive,current_plus_trajectory
1.0,,0.19341062996676986,669,upwelling_supported_domain,2011,hierarchical_additive,trajectory_plus_oisst
0.2,,0.18827596467733695,669,upwelling_supported_domain,2011,hierarchical_additive,trajectory_plus_oisst
0.05,,0.18775323470519414,669,upwelling_supported_domain,2011,hierarchical_additive,trajectory_plus_oisst
1.0,,0.17791687591814886,669,upwelling_supported_domain,2011,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.2,,0.1663550685455121,669,upwelling_supported_domain,2011,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,,0.16262391387279682,669,upwelling_supported_domain,2011,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.16911237575925067,639,upwelling_supported_domain,2012,elastic_net,current_only
0.05,0.5,0.16911237575925067,639,upwelling_supported_domain,2012,elastic_net,current_only
0.05,1.0,0.16911237575925067,639,upwelling_supported_domain,2012,elastic_net,current_only
0.2,0.0,0.16911237575925067,639,upwelling_supported_domain,2012,elastic_net,current_only
0.2,0.5,0.16911237575925067,639,upwelling_supported_domain,2012,elastic_net,current_only
0.2,1.0,0.16911237575925067,639,upwelling_supported_domain,2012,elastic_net,current_only
1.0,0.0,0.16911237575925067,639,upwelling_supported_domain,2012,elastic_net,current_only
1.0,0.5,0.16911237575925067,639,upwelling_supported_domain,2012,elastic_net,current_only
1.0,1.0,0.16911237575925067,639,upwelling_supported_domain,2012,elastic_net,current_only
0.05,1.0,0.18170958099635334,639,upwelling_supported_domain,2012,elastic_net,current_plus_trajectory
0.05,0.5,0.1739048632432454,639,upwelling_supported_domain,2012,elastic_net,current_plus_trajectory
0.2,1.0,0.1673877363229476,639,upwelling_supported_domain,2012,elastic_net,current_plus_trajectory
0.05,0.0,0.16695881990617892,639,upwelling_supported_domain,2012,elastic_net,current_plus_trajectory
0.2,0.5,0.16535685543669465,639,upwelling_supported_domain,2012,elastic_net,current_plus_trajectory
0.2,0.0,0.16379815652867932,639,upwelling_supported_domain,2012,elastic_net,current_plus_trajectory
1.0,1.0,0.1630780970985117,639,upwelling_supported_domain,2012,elastic_net,current_plus_trajectory
1.0,0.5,0.16295644924871508,639,upwelling_supported_domain,2012,elastic_net,current_plus_trajectory
1.0,0.0,0.16198671302561862,639,upwelling_supported_domain,2012,elastic_net,current_plus_trajectory
0.05,1.0,0.17749855828575833,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst
0.05,0.5,0.1758240003845137,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst
0.2,1.0,0.17398629191237533,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst
0.05,0.0,0.173669808484465,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst
0.2,0.5,0.17329285412953163,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst
1.0,1.0,0.1723252363903525,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst
0.2,0.0,0.17219495291979306,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst
1.0,0.5,0.17212293811991916,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst
1.0,0.0,0.1719756172889596,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst
0.05,0.0,0.18450882960932236,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,1.0,0.18435456902471856,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,0.5,0.18167036113942905,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.0,0.17746033242669176,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.5,0.17508878400780026,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,1.0,0.17492876809363445,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.0,0.17422481187636948,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.5,0.17288453651946947,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,1.0,0.1721109682372343,639,upwelling_supported_domain,2012,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,,0.20473563819928675,639,upwelling_supported_domain,2012,hierarchical_additive,current_only
0.2,,0.1986232960568879,639,upwelling_supported_domain,2012,hierarchical_additive,current_only
0.05,,0.18903911346273186,639,upwelling_supported_domain,2012,hierarchical_additive,current_only
0.2,,0.17483211364103932,639,upwelling_supported_domain,2012,hierarchical_additive,current_plus_trajectory
1.0,,0.17411418287155234,639,upwelling_supported_domain,2012,hierarchical_additive,current_plus_trajectory
0.05,,0.1698431790043514,639,upwelling_supported_domain,2012,hierarchical_additive,current_plus_trajectory
1.0,,0.1824167045641263,639,upwelling_supported_domain,2012,hierarchical_additive,trajectory_plus_oisst
0.2,,0.1778673836528831,639,upwelling_supported_domain,2012,hierarchical_additive,trajectory_plus_oisst
0.05,,0.17161059740662402,639,upwelling_supported_domain,2012,hierarchical_additive,trajectory_plus_oisst
0.05,,0.14567118547872515,639,upwelling_supported_domain,2012,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.2,,0.1298350124389951,639,upwelling_supported_domain,2012,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
1.0,,0.12432621055892808,639,upwelling_supported_domain,2012,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.24499304017971743,607,upwelling_supported_domain,2013,elastic_net,current_only
0.05,0.5,0.24499304017971743,607,upwelling_supported_domain,2013,elastic_net,current_only
0.05,1.0,0.24499304017971743,607,upwelling_supported_domain,2013,elastic_net,current_only
0.2,0.0,0.24499304017971743,607,upwelling_supported_domain,2013,elastic_net,current_only
0.2,0.5,0.24499304017971743,607,upwelling_supported_domain,2013,elastic_net,current_only
0.2,1.0,0.24499304017971743,607,upwelling_supported_domain,2013,elastic_net,current_only
1.0,0.0,0.24499304017971743,607,upwelling_supported_domain,2013,elastic_net,current_only
1.0,0.5,0.24499304017971743,607,upwelling_supported_domain,2013,elastic_net,current_only
1.0,1.0,0.24499304017971743,607,upwelling_supported_domain,2013,elastic_net,current_only
0.05,1.0,0.2727009863805561,607,upwelling_supported_domain,2013,elastic_net,current_plus_trajectory
0.05,0.5,0.2655128325462059,607,upwelling_supported_domain,2013,elastic_net,current_plus_trajectory
0.2,1.0,0.2579255997463758,607,upwelling_supported_domain,2013,elastic_net,current_plus_trajectory
0.05,0.0,0.2554583848557412,607,upwelling_supported_domain,2013,elastic_net,current_plus_trajectory
0.2,0.5,0.2544746518263176,607,upwelling_supported_domain,2013,elastic_net,current_plus_trajectory
1.0,0.5,0.25134975339625215,607,upwelling_supported_domain,2013,elastic_net,current_plus_trajectory
0.2,0.0,0.25116779063296474,607,upwelling_supported_domain,2013,elastic_net,current_plus_trajectory
1.0,1.0,0.2510515499464478,607,upwelling_supported_domain,2013,elastic_net,current_plus_trajectory
1.0,0.0,0.25100749547438567,607,upwelling_supported_domain,2013,elastic_net,current_plus_trajectory
1.0,1.0,0.2782357581147196,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst
1.0,0.5,0.2773159666244314,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst
1.0,0.0,0.2772690560707614,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst
0.2,0.0,0.27671664028395987,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst
0.2,0.5,0.2766971316564179,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst
0.05,0.5,0.276385973990457,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst
0.2,1.0,0.27615854669940615,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst
0.05,0.0,0.2758499055966313,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst
0.05,1.0,0.2726583539371479,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst
0.05,0.0,0.27948041474713287,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.0,0.27338487340576556,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,0.5,0.2718913564491945,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst_cuti_beuti
0.05,1.0,0.271856413383844,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,0.5,0.26954178926770106,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst_cuti_beuti
0.2,1.0,0.26936803257145936,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.0,0.2678664447019769,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,0.5,0.2673135417270969,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,1.0,0.2670987875771172,607,upwelling_supported_domain,2013,elastic_net,trajectory_plus_oisst_cuti_beuti
1.0,,0.30642107933294493,607,upwelling_supported_domain,2013,hierarchical_additive,current_only
0.2,,0.30281495267094044,607,upwelling_supported_domain,2013,hierarchical_additive,current_only
0.05,,0.2825997470781316,607,upwelling_supported_domain,2013,hierarchical_additive,current_only
1.0,,0.2809573065838593,607,upwelling_supported_domain,2013,hierarchical_additive,current_plus_trajectory
0.2,,0.27353178696145003,607,upwelling_supported_domain,2013,hierarchical_additive,current_plus_trajectory
0.05,,0.26648908843609537,607,upwelling_supported_domain,2013,hierarchical_additive,current_plus_trajectory
0.2,,0.2993003291056949,607,upwelling_supported_domain,2013,hierarchical_additive,trajectory_plus_oisst
0.05,,0.2971897271962896,607,upwelling_supported_domain,2013,hierarchical_additive,trajectory_plus_oisst
1.0,,0.2780293115383366,607,upwelling_supported_domain,2013,hierarchical_additive,trajectory_plus_oisst
0.05,,0.25324154935309556,607,upwelling_supported_domain,2013,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
1.0,,0.23691907971786305,607,upwelling_supported_domain,2013,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.2,,0.23663499687516962,607,upwelling_supported_domain,2013,hierarchical_additive,trajectory_plus_oisst_cuti_beuti
0.05,0.0,0.19230935908200578,612,upwelling_supported_domain,2014,elastic_net,current_only
0.05,0.5,0.19230935908200578,612,upwelling_supported_domain,2014,elastic_net,current_only
0.05,1.0,0.19230935908200578,612,upwelling_supported_domain,2014,elastic_net,current_only
0.2,0.0,0.19230935908200578,612,upwelling_supported_domain,2014,elastic_net,current_only
0.2,0.5,0.19230935908200578,612,upwelling_supported_domain,2014,elastic_net,current_only
0.2,1.0,0.19230935908200578,612,upwelling_supported_domain,2014,elastic_net,current_only
1.0,0.0,0.19230935908200578,612,upwelling_supported_domain,2014,elastic_net,current_only
1.0,0.5,0.19230935908200578,612,upwelling_supported_domain,2014,elastic_net,current_only
1.0,1.0,0.19230935908200578,612,upwelling_supported_domain,2014,elastic_net,current_only
0.05,1.0,0.2059534672211305,612,upwelling_supported_domain,2014,elastic_net,current_plus_trajectory
0.05,0.5,0.19749412267567365,612,upwelling_supported_domain,2014,elastic_net,current_plus_trajectory
0.2,1.0,0.1882809635629471,612,upwelling_supported_domain,2014,elastic_net,current_plus_trajectory
0.05,0.0,0.18759473314053923,612,upwelling_supported_domain,2014,elastic_net,current_plus_trajectory
0.2,0.5,0.18580464800656338,612,upwelling_supported_domain,2014,elastic_net,current_plus_trajectory
0.2,0.0,0.18485962921681998,612,upwelling_supported_domain,2014,elastic_net,current_plus_trajectory
1.0,1.0,0.18460195144781386,612,upwelling_supported_domain,2014,elastic_net,current_plus_trajectory
1.0,0.5,0.18396215698620466,612,upwelling_supported_domain,2014,elastic_net,current_plus_trajectory
1.0,0.0,0.18359057930711273,612,upwelling_supported_domain,2014,elastic_net,current_plus_trajectory
