validation_scheme,heldout_band,target_definition,feature_family,model,precision_floor,decision_threshold,train_rows,test_rows,test_positive_count,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,status
five_band_holdout,band_5_north,at_risk_original,relative_dynamic_combined,Random Forest,0.300000,0.477110,1054,105,25,0.484743,0.703500,0.320000,0.571429,0.410256,0.350877,17.000000,6.000000,8.000000,74.000000,computed
five_band_holdout,band_5_north,at_risk_original,relative_dynamic_combined,Random Forest,0.400000,0.477110,1054,105,25,0.484743,0.703500,0.320000,0.571429,0.410256,0.350877,17.000000,6.000000,8.000000,74.000000,computed
five_band_holdout,band_5_north,at_risk_original,relative_dynamic_combined,Random Forest,0.500000,0.477110,1054,105,25,0.484743,0.703500,0.320000,0.571429,0.410256,0.350877,17.000000,6.000000,8.000000,74.000000,computed
five_band_holdout,band_5_north,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.300000,0.103833,1054,105,25,0.362167,0.535000,0.680000,0.242857,0.357895,0.500000,8.000000,53.000000,17.000000,27.000000,computed
five_band_holdout,band_5_north,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.400000,0.377563,1054,105,25,0.362167,0.535000,0.400000,0.344828,0.370370,0.387597,15.000000,19.000000,10.000000,61.000000,computed
five_band_holdout,band_5_north,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.500000,0.516235,1054,105,25,0.362167,0.535000,0.280000,0.500000,0.358974,0.307018,18.000000,7.000000,7.000000,73.000000,computed
five_band_holdout,band_5_north,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.300000,0.543902,1054,105,25,0.582263,0.740500,0.280000,0.700000,0.400000,0.318182,18.000000,3.000000,7.000000,77.000000,computed
five_band_holdout,band_5_north,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.400000,0.543902,1054,105,25,0.582263,0.740500,0.280000,0.700000,0.400000,0.318182,18.000000,3.000000,7.000000,77.000000,computed
five_band_holdout,band_5_north,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.500000,0.543902,1054,105,25,0.582263,0.740500,0.280000,0.700000,0.400000,0.318182,18.000000,3.000000,7.000000,77.000000,computed
five_band_holdout,band_1_south,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.300000,0.176383,1440,360,106,0.491150,0.763668,0.962264,0.372263,0.536842,0.730659,4.000000,172.000000,102.000000,82.000000,computed
five_band_holdout,band_1_south,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.400000,0.320406,1440,360,106,0.491150,0.763668,0.877358,0.462687,0.605863,0.744000,13.000000,108.000000,93.000000,146.000000,computed
five_band_holdout,band_1_south,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.500000,0.654433,1440,360,106,0.491150,0.763668,0.273585,0.527273,0.360248,0.302714,77.000000,26.000000,29.000000,228.000000,computed
five_band_holdout,band_1_south,actionable_drop,canopy_absolute_baseline,Random Forest,0.300000,0.471657,1440,360,106,0.520062,0.779899,0.575472,0.512605,0.542222,0.561694,45.000000,58.000000,61.000000,196.000000,computed
five_band_holdout,band_1_south,actionable_drop,canopy_absolute_baseline,Random Forest,0.400000,0.471657,1440,360,106,0.520062,0.779899,0.575472,0.512605,0.542222,0.561694,45.000000,58.000000,61.000000,196.000000,computed
five_band_holdout,band_1_south,actionable_drop,canopy_absolute_baseline,Random Forest,0.500000,0.471657,1440,360,106,0.520062,0.779899,0.575472,0.512605,0.542222,0.561694,45.000000,58.000000,61.000000,196.000000,computed
five_band_holdout,band_1_south,actionable_drop,canopy_relative,Logistic Regression,0.300000,0.144642,1440,360,106,0.471060,0.743946,1.000000,0.359322,0.528678,0.737135,0.000000,189.000000,106.000000,65.000000,computed
five_band_holdout,band_1_south,actionable_drop,canopy_relative,Logistic Regression,0.400000,0.279618,1440,360,106,0.471060,0.743946,0.896226,0.424107,0.575758,0.733025,11.000000,129.000000,95.000000,125.000000,computed
five_band_holdout,band_1_south,actionable_drop,canopy_relative,Logistic Regression,0.500000,0.517947,1440,360,106,0.471060,0.743946,0.650943,0.456954,0.536965,0.600000,37.000000,82.000000,69.000000,172.000000,computed
five_band_holdout,band_1_south,actionable_drop,canopy_relative,Random Forest,0.300000,0.371964,1440,360,106,0.443240,0.724818,0.792453,0.439791,0.565657,0.682927,22.000000,107.000000,84.000000,147.000000,computed
five_band_holdout,band_1_south,actionable_drop,canopy_relative,Random Forest,0.400000,0.371964,1440,360,106,0.443240,0.724818,0.792453,0.439791,0.565657,0.682927,22.000000,107.000000,84.000000,147.000000,computed
five_band_holdout,band_1_south,actionable_drop,canopy_relative,Random Forest,0.500000,0.371964,1440,360,106,0.443240,0.724818,0.792453,0.439791,0.565657,0.682927,22.000000,107.000000,84.000000,147.000000,computed
five_band_holdout,band_1_south,actionable_drop,thermal_absolute,Logistic Regression,0.300000,0.401365,1440,360,106,0.393024,0.576995,0.933962,0.293769,0.446953,0.650460,7.000000,238.000000,99.000000,16.000000,computed
five_band_holdout,band_1_south,actionable_drop,thermal_absolute,Logistic Regression,0.400000,0.596854,1440,360,106,0.393024,0.576995,0.547170,0.302083,0.389262,0.470779,48.000000,134.000000,58.000000,120.000000,computed
five_band_holdout,band_1_south,actionable_drop,thermal_absolute,Logistic Regression,0.500000,0.708534,1440,360,106,0.393024,0.576995,0.160377,0.435897,0.234483,0.183585,89.000000,22.000000,17.000000,232.000000,computed
five_band_holdout,band_1_south,actionable_drop,thermal_absolute,Random Forest,0.300000,0.438711,1440,360,106,0.530658,0.684761,0.594340,0.420000,0.492188,0.548780,43.000000,87.000000,63.000000,167.000000,computed
five_band_holdout,band_1_south,actionable_drop,thermal_absolute,Random Forest,0.400000,0.438711,1440,360,106,0.530658,0.684761,0.594340,0.420000,0.492188,0.548780,43.000000,87.000000,63.000000,167.000000,computed
five_band_holdout,band_1_south,actionable_drop,thermal_absolute,Random Forest,0.500000,0.438711,1440,360,106,0.530658,0.684761,0.594340,0.420000,0.492188,0.548780,43.000000,87.000000,63.000000,167.000000,computed
five_band_holdout,band_1_south,actionable_drop,thermal_relative,Logistic Regression,0.300000,0.460458,1440,360,106,0.360583,0.532053,0.650943,0.303965,0.414414,0.529954,37.000000,158.000000,69.000000,96.000000,computed
five_band_holdout,band_1_south,actionable_drop,thermal_relative,Logistic Regression,0.400000,0.638682,1440,360,106,0.360583,0.532053,0.047170,0.625000,0.087719,0.057870,101.000000,3.000000,5.000000,251.000000,computed
five_band_holdout,band_1_south,actionable_drop,thermal_relative,Logistic Regression,0.500000,0.690851,1440,360,106,0.360583,0.532053,0.018868,0.666667,0.036697,0.023419,104.000000,1.000000,2.000000,253.000000,computed
five_band_holdout,band_1_south,actionable_drop,thermal_relative,Random Forest,0.300000,0.408468,1440,360,106,0.546736,0.686098,0.584906,0.459259,0.514523,0.554562,44.000000,73.000000,62.000000,181.000000,computed
five_band_holdout,band_1_south,actionable_drop,thermal_relative,Random Forest,0.400000,0.408468,1440,360,106,0.546736,0.686098,0.584906,0.459259,0.514523,0.554562,44.000000,73.000000,62.000000,181.000000,computed
five_band_holdout,band_1_south,actionable_drop,thermal_relative,Random Forest,0.500000,0.408468,1440,360,106,0.546736,0.686098,0.584906,0.459259,0.514523,0.554562,44.000000,73.000000,62.000000,181.000000,computed
five_band_holdout,band_1_south,actionable_drop,trajectory_absolute,Logistic Regression,0.300000,0.067847,1440,360,106,0.520190,0.781570,1.000000,0.330218,0.496487,0.711409,0.000000,215.000000,106.000000,39.000000,computed
five_band_holdout,band_1_south,actionable_drop,trajectory_absolute,Logistic Regression,0.400000,0.269812,1440,360,106,0.520190,0.781570,0.962264,0.425000,0.589595,0.768072,4.000000,138.000000,102.000000,116.000000,computed
five_band_holdout,band_1_south,actionable_drop,trajectory_absolute,Logistic Regression,0.500000,0.469447,1440,360,106,0.520190,0.781570,0.867925,0.479167,0.617450,0.746753,14.000000,100.000000,92.000000,154.000000,computed
five_band_holdout,band_1_south,actionable_drop,trajectory_absolute,Random Forest,0.300000,0.512654,1440,360,106,0.498602,0.782907,0.754717,0.484848,0.590406,0.679117,26.000000,85.000000,80.000000,169.000000,computed
five_band_holdout,band_1_south,actionable_drop,trajectory_absolute,Random Forest,0.400000,0.512654,1440,360,106,0.498602,0.782907,0.754717,0.484848,0.590406,0.679117,26.000000,85.000000,80.000000,169.000000,computed
five_band_holdout,band_1_south,actionable_drop,trajectory_absolute,Random Forest,0.500000,0.512654,1440,360,106,0.498602,0.782907,0.754717,0.484848,0.590406,0.679117,26.000000,85.000000,80.000000,169.000000,computed
five_band_holdout,band_1_south,actionable_drop,trajectory_relative,Logistic Regression,0.300000,0.163307,1440,360,106,0.476651,0.744986,1.000000,0.381295,0.552083,0.754986,0.000000,172.000000,106.000000,82.000000,computed
five_band_holdout,band_1_south,actionable_drop,trajectory_relative,Logistic Regression,0.400000,0.289632,1440,360,106,0.476651,0.744986,0.858491,0.419355,0.563467,0.709828,15.000000,126.000000,91.000000,128.000000,computed
five_band_holdout,band_1_south,actionable_drop,trajectory_relative,Logistic Regression,0.500000,0.528060,1440,360,106,0.476651,0.744986,0.603774,0.453901,0.518219,0.566372,42.000000,77.000000,64.000000,177.000000,computed
five_band_holdout,band_1_south,actionable_drop,trajectory_relative,Random Forest,0.300000,0.376090,1440,360,106,0.447347,0.726229,0.754717,0.423280,0.542373,0.652529,26.000000,109.000000,80.000000,145.000000,computed
five_band_holdout,band_1_south,actionable_drop,trajectory_relative,Random Forest,0.400000,0.376090,1440,360,106,0.447347,0.726229,0.754717,0.423280,0.542373,0.652529,26.000000,109.000000,80.000000,145.000000,computed
five_band_holdout,band_1_south,actionable_drop,trajectory_relative,Random Forest,0.500000,0.376090,1440,360,106,0.447347,0.726229,0.754717,0.423280,0.542373,0.652529,26.000000,109.000000,80.000000,145.000000,computed
five_band_holdout,band_1_south,actionable_drop,relative_dynamic_combined,Logistic Regression,0.300000,0.118883,1440,360,106,0.524472,0.776371,0.990566,0.376344,0.545455,0.746799,1.000000,174.000000,105.000000,80.000000,computed
five_band_holdout,band_1_south,actionable_drop,relative_dynamic_combined,Logistic Regression,0.400000,0.249943,1440,360,106,0.524472,0.776371,0.886792,0.427273,0.576687,0.729814,12.000000,126.000000,94.000000,128.000000,computed
five_band_holdout,band_1_south,actionable_drop,relative_dynamic_combined,Logistic Regression,0.500000,0.452393,1440,360,106,0.524472,0.776371,0.707547,0.483871,0.574713,0.647668,31.000000,80.000000,75.000000,174.000000,computed
five_band_holdout,band_1_south,actionable_drop,relative_dynamic_combined,Random Forest,0.300000,0.473895,1440,360,106,0.557847,0.791524,0.735849,0.503226,0.597701,0.673575,28.000000,77.000000,78.000000,177.000000,computed
five_band_holdout,band_1_south,actionable_drop,relative_dynamic_combined,Random Forest,0.400000,0.473895,1440,360,106,0.557847,0.791524,0.735849,0.503226,0.597701,0.673575,28.000000,77.000000,78.000000,177.000000,computed
five_band_holdout,band_1_south,actionable_drop,relative_dynamic_combined,Random Forest,0.500000,0.473895,1440,360,106,0.557847,0.791524,0.735849,0.503226,0.597701,0.673575,28.000000,77.000000,78.000000,177.000000,computed
five_band_holdout,band_1_south,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.300000,0.102008,1440,360,106,0.520003,0.766528,0.971698,0.363958,0.529563,0.728430,3.000000,180.000000,103.000000,74.000000,computed
five_band_holdout,band_1_south,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.400000,0.258443,1440,360,106,0.520003,0.766528,0.858491,0.427230,0.570533,0.714286,15.000000,122.000000,91.000000,132.000000,computed
five_band_holdout,band_1_south,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.500000,0.457042,1440,360,106,0.520003,0.766528,0.669811,0.479730,0.559055,0.620629,35.000000,77.000000,71.000000,177.000000,computed
five_band_holdout,band_1_south,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.300000,0.594766,1440,360,106,0.575553,0.794644,0.547170,0.522523,0.534562,0.542056,48.000000,53.000000,58.000000,201.000000,computed
five_band_holdout,band_1_south,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.400000,0.594766,1440,360,106,0.575553,0.794644,0.547170,0.522523,0.534562,0.542056,48.000000,53.000000,58.000000,201.000000,computed
five_band_holdout,band_1_south,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.500000,0.594766,1440,360,106,0.575553,0.794644,0.547170,0.522523,0.534562,0.542056,48.000000,53.000000,58.000000,201.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.300000,0.206001,1440,360,114,0.602425,0.802881,1.000000,0.360759,0.530233,0.738342,0.000000,202.000000,114.000000,44.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.400000,0.355557,1440,360,114,0.602425,0.802881,0.973684,0.437008,0.603261,0.781690,3.000000,143.000000,111.000000,103.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.500000,0.748009,1440,360,114,0.602425,0.802881,0.491228,0.622222,0.549020,0.512821,58.000000,34.000000,56.000000,212.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,canopy_absolute_baseline,Random Forest,0.300000,0.436928,1440,360,114,0.517628,0.759521,0.842105,0.419214,0.559767,0.700730,18.000000,133.000000,96.000000,113.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,canopy_absolute_baseline,Random Forest,0.400000,0.436928,1440,360,114,0.517628,0.759521,0.842105,0.419214,0.559767,0.700730,18.000000,133.000000,96.000000,113.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,canopy_absolute_baseline,Random Forest,0.500000,0.436928,1440,360,114,0.517628,0.759521,0.842105,0.419214,0.559767,0.700730,18.000000,133.000000,96.000000,113.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,canopy_relative,Logistic Regression,0.300000,0.174291,1440,360,114,0.552849,0.779739,0.973684,0.376271,0.542787,0.739015,3.000000,184.000000,111.000000,62.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,canopy_relative,Logistic Regression,0.400000,0.314758,1440,360,114,0.552849,0.779739,0.859649,0.492462,0.626198,0.748092,16.000000,101.000000,98.000000,145.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,canopy_relative,Logistic Regression,0.500000,0.596186,1440,360,114,0.552849,0.779739,0.517544,0.572816,0.543779,0.527728,55.000000,44.000000,59.000000,202.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,canopy_relative,Random Forest,0.300000,0.418091,1440,360,114,0.553408,0.790686,0.798246,0.514124,0.625430,0.718799,23.000000,86.000000,91.000000,160.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,canopy_relative,Random Forest,0.400000,0.418091,1440,360,114,0.553408,0.790686,0.798246,0.514124,0.625430,0.718799,23.000000,86.000000,91.000000,160.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,canopy_relative,Random Forest,0.500000,0.418091,1440,360,114,0.553408,0.790686,0.798246,0.514124,0.625430,0.718799,23.000000,86.000000,91.000000,160.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,thermal_absolute,Logistic Regression,0.300000,0.410333,1440,360,114,0.363956,0.557713,0.833333,0.300633,0.441860,0.615285,19.000000,221.000000,95.000000,25.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,thermal_absolute,Logistic Regression,0.400000,0.620091,1440,360,114,0.363956,0.557713,0.271930,0.348315,0.305419,0.284404,83.000000,58.000000,31.000000,188.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,thermal_absolute,Logistic Regression,0.500000,0.693664,1440,360,114,0.363956,0.557713,0.052632,0.375000,0.092308,0.063559,108.000000,10.000000,6.000000,236.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,thermal_absolute,Random Forest,0.300000,0.445054,1440,360,114,0.800750,0.884271,0.789474,0.656934,0.717131,0.758853,24.000000,47.000000,90.000000,199.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,thermal_absolute,Random Forest,0.400000,0.445054,1440,360,114,0.800750,0.884271,0.789474,0.656934,0.717131,0.758853,24.000000,47.000000,90.000000,199.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,thermal_absolute,Random Forest,0.500000,0.445054,1440,360,114,0.800750,0.884271,0.789474,0.656934,0.717131,0.758853,24.000000,47.000000,90.000000,199.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,thermal_relative,Logistic Regression,0.300000,0.465951,1440,360,114,0.347510,0.540454,0.631579,0.339623,0.441718,0.538922,42.000000,140.000000,72.000000,106.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,thermal_relative,Logistic Regression,0.400000,0.618331,1440,360,114,0.347510,0.540454,0.122807,0.311111,0.176101,0.139721,100.000000,31.000000,14.000000,215.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,thermal_relative,Logistic Regression,0.500000,0.652821,1440,360,114,0.347510,0.540454,0.061404,0.368421,0.105263,0.073684,107.000000,12.000000,7.000000,234.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,thermal_relative,Random Forest,0.300000,0.453207,1440,360,114,0.653829,0.806714,0.666667,0.603175,0.633333,0.652921,38.000000,50.000000,76.000000,196.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,thermal_relative,Random Forest,0.400000,0.453207,1440,360,114,0.653829,0.806714,0.666667,0.603175,0.633333,0.652921,38.000000,50.000000,76.000000,196.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,thermal_relative,Random Forest,0.500000,0.453207,1440,360,114,0.653829,0.806714,0.666667,0.603175,0.633333,0.652921,38.000000,50.000000,76.000000,196.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,trajectory_absolute,Logistic Regression,0.300000,0.081018,1440,360,114,0.626743,0.813614,0.991228,0.354232,0.521940,0.729032,1.000000,206.000000,113.000000,40.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,trajectory_absolute,Logistic Regression,0.400000,0.270075,1440,360,114,0.626743,0.813614,0.929825,0.429150,0.587258,0.753912,8.000000,141.000000,106.000000,105.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,trajectory_absolute,Logistic Regression,0.500000,0.520223,1440,360,114,0.626743,0.813614,0.789474,0.545455,0.645161,0.724638,24.000000,75.000000,90.000000,171.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,trajectory_absolute,Random Forest,0.300000,0.530928,1440,360,114,0.592407,0.799993,0.666667,0.562963,0.610442,0.642978,38.000000,59.000000,76.000000,187.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,trajectory_absolute,Random Forest,0.400000,0.530928,1440,360,114,0.592407,0.799993,0.666667,0.562963,0.610442,0.642978,38.000000,59.000000,76.000000,187.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,trajectory_absolute,Random Forest,0.500000,0.530928,1440,360,114,0.592407,0.799993,0.666667,0.562963,0.610442,0.642978,38.000000,59.000000,76.000000,187.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,trajectory_relative,Logistic Regression,0.300000,0.183430,1440,360,114,0.554939,0.778990,0.964912,0.380623,0.545906,0.738255,4.000000,179.000000,110.000000,67.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,trajectory_relative,Logistic Regression,0.400000,0.303445,1440,360,114,0.554939,0.778990,0.850877,0.470874,0.606250,0.732628,17.000000,109.000000,97.000000,137.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,trajectory_relative,Logistic Regression,0.500000,0.589554,1440,360,114,0.554939,0.778990,0.526316,0.588235,0.555556,0.537634,54.000000,42.000000,60.000000,204.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,trajectory_relative,Random Forest,0.300000,0.495289,1440,360,114,0.528398,0.770290,0.745614,0.555556,0.636704,0.697865,29.000000,68.000000,85.000000,178.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,trajectory_relative,Random Forest,0.400000,0.495289,1440,360,114,0.528398,0.770290,0.745614,0.555556,0.636704,0.697865,29.000000,68.000000,85.000000,178.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,trajectory_relative,Random Forest,0.500000,0.495289,1440,360,114,0.528398,0.770290,0.745614,0.555556,0.636704,0.697865,29.000000,68.000000,85.000000,178.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,relative_dynamic_combined,Logistic Regression,0.300000,0.119185,1440,360,114,0.670504,0.826772,0.973684,0.366337,0.532374,0.731225,3.000000,192.000000,111.000000,54.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,relative_dynamic_combined,Logistic Regression,0.400000,0.296903,1440,360,114,0.670504,0.826772,0.894737,0.488038,0.631579,0.766917,12.000000,107.000000,102.000000,139.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,relative_dynamic_combined,Logistic Regression,0.500000,0.540668,1440,360,114,0.670504,0.826772,0.666667,0.628099,0.646809,0.658579,38.000000,45.000000,76.000000,201.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,relative_dynamic_combined,Random Forest,0.300000,0.493146,1440,360,114,0.762506,0.873520,0.763158,0.679688,0.719008,0.744863,27.000000,41.000000,87.000000,205.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,relative_dynamic_combined,Random Forest,0.400000,0.493146,1440,360,114,0.762506,0.873520,0.763158,0.679688,0.719008,0.744863,27.000000,41.000000,87.000000,205.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,relative_dynamic_combined,Random Forest,0.500000,0.493146,1440,360,114,0.762506,0.873520,0.763158,0.679688,0.719008,0.744863,27.000000,41.000000,87.000000,205.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.300000,0.125162,1440,360,114,0.686133,0.835009,0.991228,0.370492,0.539379,0.742444,1.000000,192.000000,113.000000,54.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.400000,0.288531,1440,360,114,0.686133,0.835009,0.894737,0.488038,0.631579,0.766917,12.000000,107.000000,102.000000,139.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,relative_dynamic_plus_habitat_context,Logistic Regression,0.500000,0.504725,1440,360,114,0.686133,0.835009,0.754386,0.632353,0.688000,0.726351,28.000000,50.000000,86.000000,196.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.300000,0.578027,1440,360,114,0.747382,0.865996,0.622807,0.702970,0.660465,0.637343,43.000000,30.000000,71.000000,216.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.400000,0.578027,1440,360,114,0.747382,0.865996,0.622807,0.702970,0.660465,0.637343,43.000000,30.000000,71.000000,216.000000,computed
five_band_holdout,band_2_south_central,actionable_drop,relative_dynamic_plus_habitat_context,Random Forest,0.500000,0.578027,1440,360,114,0.747382,0.865996,0.622807,0.702970,0.660465,0.637343,43.000000,30.000000,71.000000,216.000000,computed
five_band_holdout,band_3_central,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.300000,0.195962,1440,360,94,0.410663,0.666253,0.978723,0.284830,0.441247,0.658083,2.000000,231.000000,92.000000,35.000000,computed
five_band_holdout,band_3_central,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.400000,0.256796,1440,360,94,0.410663,0.666253,0.957447,0.286624,0.441176,0.652174,4.000000,224.000000,90.000000,42.000000,computed
five_band_holdout,band_3_central,actionable_drop,canopy_absolute_baseline,Logistic Regression,0.500000,0.386979,1440,360,94,0.410663,0.666253,0.925532,0.294915,0.447301,0.648286,7.000000,208.000000,87.000000,58.000000,computed
five_band_holdout,band_3_central,actionable_drop,canopy_absolute_baseline,Random Forest,0.300000,0.465266,1440,360,94,0.354905,0.609862,0.968085,0.294498,0.451613,0.664234,3.000000,218.000000,91.000000,48.000000,computed
five_band_holdout,band_3_central,actionable_drop,canopy_absolute_baseline,Random Forest,0.400000,0.465266,1440,360,94,0.354905,0.609862,0.968085,0.294498,0.451613,0.664234,3.000000,218.000000,91.000000,48.000000,computed
five_band_holdout,band_3_central,actionable_drop,canopy_absolute_baseline,Random Forest,0.500000,0.465266,1440,360,94,0.354905,0.609862,0.968085,0.294498,0.451613,0.664234,3.000000,218.000000,91.000000,48.000000,computed
five_band_holdout,band_3_central,actionable_drop,canopy_relative,Logistic Regression,0.300000,0.153510,1440,360,94,0.408394,0.703527,1.000000,0.274854,0.431193,0.654596,0.000000,248.000000,94.000000,18.000000,computed
five_band_holdout,band_3_central,actionable_drop,canopy_relative,Logistic Regression,0.400000,0.237731,1440,360,94,0.408394,0.703527,0.946809,0.330855,0.490358,0.689922,5.000000,180.000000,89.000000,86.000000,computed
five_band_holdout,band_3_central,actionable_drop,canopy_relative,Logistic Regression,0.500000,0.506422,1440,360,94,0.408394,0.703527,0.680851,0.415584,0.516129,0.603774,30.000000,90.000000,64.000000,176.000000,computed
five_band_holdout,band_3_central,actionable_drop,canopy_relative,Random Forest,0.300000,0.405735,1440,360,94,0.441998,0.691249,0.755319,0.338095,0.467105,0.605802,23.000000,139.000000,71.000000,127.000000,computed
five_band_holdout,band_3_central,actionable_drop,canopy_relative,Random Forest,0.400000,0.405735,1440,360,94,0.441998,0.691249,0.755319,0.338095,0.467105,0.605802,23.000000,139.000000,71.000000,127.000000,computed
five_band_holdout,band_3_central,actionable_drop,canopy_relative,Random Forest,0.500000,0.405735,1440,360,94,0.441998,0.691249,0.755319,0.338095,0.467105,0.605802,23.000000,139.000000,71.000000,127.000000,computed
five_band_holdout,band_3_central,actionable_drop,thermal_absolute,Logistic Regression,0.300000,0.362238,1440,360,94,0.269309,0.504719,0.861702,0.262136,0.401985,0.591241,13.000000,228.000000,81.000000,38.000000,computed
five_band_holdout,band_3_central,actionable_drop,thermal_absolute,Logistic Regression,0.400000,0.567191,1440,360,94,0.269309,0.504719,0.223404,0.259259,0.240000,0.229759,73.000000,60.000000,21.000000,206.000000,computed
five_band_holdout,band_3_central,actionable_drop,thermal_absolute,Logistic Regression,0.500000,0.684882,1440,360,94,0.269309,0.504719,0.031915,0.333333,0.058252,0.038961,91.000000,6.000000,3.000000,260.000000,computed
five_band_holdout,band_3_central,actionable_drop,thermal_absolute,Random Forest,0.300000,0.452784,1440,360,94,0.584279,0.761318,0.617021,0.464000,0.529680,0.578842,36.000000,67.000000,58.000000,199.000000,computed
five_band_holdout,band_3_central,actionable_drop,thermal_absolute,Random Forest,0.400000,0.452784,1440,360,94,0.584279,0.761318,0.617021,0.464000,0.529680,0.578842,36.000000,67.000000,58.000000,199.000000,computed
five_band_holdout,band_3_central,actionable_drop,thermal_absolute,Random Forest,0.500000,0.452784,1440,360,94,0.584279,0.761318,0.617021,0.464000,0.529680,0.578842,36.000000,67.000000,58.000000,199.000000,computed
five_band_holdout,band_3_central,actionable_drop,thermal_relative,Logistic Regression,0.300000,0.434340,1440,360,94,0.306406,0.489682,0.638298,0.275229,0.384615,0.505051,34.000000,158.000000,60.000000,108.000000,computed
five_band_holdout,band_3_central,actionable_drop,thermal_relative,Logistic Regression,0.400000,0.525585,1440,360,94,0.306406,0.489682,0.446809,0.254545,0.324324,0.388170,52.000000,123.000000,42.000000,143.000000,computed
five_band_holdout,band_3_central,actionable_drop,thermal_relative,Logistic Regression,0.500000,0.670577,1440,360,94,0.306406,0.489682,0.042553,0.666667,0.080000,0.052356,90.000000,2.000000,4.000000,264.000000,computed
five_band_holdout,band_3_central,actionable_drop,thermal_relative,Random Forest,0.300000,0.419933,1440,360,94,0.478706,0.708647,0.574468,0.432000,0.493151,0.538922,40.000000,71.000000,54.000000,195.000000,computed
