source_table,experiment_layer,target_definition,normalized_target,feature_family,normalized_feature_family,model,learning_strategy,threshold,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,train_positive_count,validation_positive_count,test_positive_count,n_train,n_validation,n_test,event_prevalence_test,status,notes
outputs/metadata/model_comparison_test_metrics.csv,V1,decline_event_next,original_decline,canopy_only,canopy_only,SVM,,,0.8866272808552881,0.7606286748077793,0.0,0.0,0.0,,134.0,0.0,0.0,66.0,,,,,,200.0,0.67,computed,
outputs/metadata/model_comparison_test_metrics.csv,V1,decline_event_next,original_decline,canopy_only,canopy_only,XGBoost,,,0.8726195325249292,0.7420850293984622,0.5895522388059702,0.8681318681318682,0.7022222222222222,,55.0,12.0,79.0,54.0,,,,,,200.0,0.67,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,oisst_only,OISST_only,LightGBM,,,0.6735824616294275,,0.3208955223880597,0.6825396825396826,0.4365482233502538,,91.0,20.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,canopy_noaa,OISST_only,LightGBM,,,0.8155294953487338,,0.3805970149253731,0.8947368421052632,0.5340314136125655,,83.0,6.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,oisst_only,OISST_only,Logistic Regression,,,0.7141019005558481,,0.2611940298507462,0.7142857142857143,0.3825136612021858,,99.0,14.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,canopy_noaa,OISST_only,Logistic Regression,,,0.7823845480849092,,0.6268656716417911,0.7636363636363637,0.6885245901639344,,50.0,26.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,oisst_only,OISST_only,Random Forest,,,0.7043859037607086,,0.291044776119403,0.7090909090909091,0.4126984126984127,,95.0,16.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,canopy_noaa,OISST_only,Random Forest,,,0.8306530758016963,,0.2761194029850746,0.925,0.425287356321839,,97.0,3.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,oisst_only,OISST_only,SVM,,,0.7412263285153959,,0.0970149253731343,0.9285714285714286,0.1756756756756756,,121.0,1.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,canopy_noaa,OISST_only,SVM,,,0.8459373329066522,,0.2462686567164179,0.868421052631579,0.3837209302325581,,101.0,5.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,oisst_only,OISST_only,XGBoost,,,0.7182896444345532,,0.4477611940298507,0.7228915662650602,0.5529953917050692,,74.0,23.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,canopy_noaa,OISST_only,XGBoost,,,0.8218494005035681,,0.5223880597014925,0.875,0.6542056074766355,,64.0,10.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,canopy_only,canopy_only,LightGBM,,,0.8834960300128065,,0.5895522388059702,0.8586956521739131,0.6991150442477876,,55.0,13.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,canopy_only,canopy_only,Logistic Regression,,,0.8134724490243929,,0.7985074626865671,0.6993464052287581,0.7456445993031359,,27.0,46.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,canopy_only,canopy_only,Random Forest,,,0.8973625711126626,,0.5895522388059702,0.9080459770114944,0.7149321266968326,,55.0,8.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,canopy_only,canopy_only,SVM,,,0.8866272808552881,,0.0,0.0,0.0,,134.0,0.0,,,,,,,,,,computed,
outputs/metadata/model_diagnostics_same_model_comparison.csv,V1,decline_event_next,original_decline,canopy_only,canopy_only,XGBoost,,,0.8726195325249292,,0.5895522388059702,0.8681318681318682,0.7022222222222222,,55.0,12.0,,,,,,,,,,computed,
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,OISST_only,canopy_noaa / LightGBM,,,0.8155294953487338,,0.3805970149253731,0.8947368421052632,0.5340314136125655,,83.0,6.0,51.0,60.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,OISST_only,canopy_noaa / Logistic Regression,,,0.7823845480849092,,0.6268656716417911,0.7636363636363637,0.6885245901639344,,50.0,26.0,84.0,40.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,OISST_only,canopy_noaa / Random Forest,,,0.8306530758016963,,0.2761194029850746,0.925,0.425287356321839,,97.0,3.0,37.0,63.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,OISST_only,canopy_noaa / SVM,,,0.8459373329066522,,0.2462686567164179,0.868421052631579,0.3837209302325581,,101.0,5.0,33.0,61.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,OISST_only,canopy_noaa / XGBoost,,,0.8218494005035681,,0.5223880597014925,0.875,0.6542056074766355,,64.0,10.0,70.0,56.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,OISST_only,oisst_only / LightGBM,,,0.6735824616294275,,0.3208955223880597,0.6825396825396826,0.4365482233502538,,91.0,20.0,43.0,46.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,OISST_only,oisst_only / Logistic Regression,,,0.7141019005558481,,0.2611940298507462,0.7142857142857143,0.3825136612021858,,99.0,14.0,35.0,52.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,OISST_only,oisst_only / Random Forest,,,0.7043859037607086,,0.291044776119403,0.7090909090909091,0.4126984126984127,,95.0,16.0,39.0,50.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,OISST_only,oisst_only / SVM,,,0.7411785713149066,,0.0970149253731343,0.9285714285714286,0.1756756756756756,,121.0,1.0,13.0,65.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,OISST_only,oisst_only / XGBoost,,,0.7182896444345532,,0.4477611940298507,0.7228915662650602,0.5529953917050692,,74.0,23.0,60.0,43.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,logistic_canopy_baseline,canopy_only,E1_logistic_current_canopy_only,,,0.8933121498059012,,0.8656716417910447,0.7160493827160493,0.7837837837837838,,18.0,46.0,116.0,20.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,canopy_only,canopy_only / LightGBM,,,0.8834960300128065,,0.5895522388059702,0.8586956521739131,0.6991150442477876,,55.0,13.0,79.0,53.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,canopy_only,canopy_only / Logistic Regression,,,0.8134724490243929,,0.7985074626865671,0.6993464052287581,0.7456445993031359,,27.0,46.0,107.0,20.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,canopy_only,canopy_only / Random Forest,,,0.8973625711126626,,0.5895522388059702,0.9080459770114944,0.7149321266968326,,55.0,8.0,79.0,58.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,canopy_only,canopy_only / SVM,,,0.8866272808552881,,0.0,0.0,0.0,,134.0,0.0,0.0,66.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,canopy_only,canopy_only / XGBoost,,,0.8726195325249292,,0.5895522388059702,0.8681318681318682,0.7022222222222222,,55.0,12.0,79.0,54.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,logistic_canopy_baseline,canopy_trajectory,E2_logistic_current_lag_slope,,,0.7000764613208688,,0.7686567164179104,0.7202797202797203,0.7436823104693141,,31.0,40.0,103.0,26.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M0_nearest_grid_baseline / Logistic Regression L2,,,0.800339695088934,,0.8059701492537313,0.6666666666666666,0.7297297297297297,,26.0,54.0,108.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M0_nearest_grid_baseline / Random Forest,,,0.7633831744478944,,0.208955223880597,0.875,0.3373493975903614,,106.0,4.0,28.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M1_idw_k4_main_interpolation / Logistic Regression L2,,,0.8022751315421924,,0.8134328358208955,0.6687116564417178,0.734006734006734,,25.0,54.0,109.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M1_idw_k4_main_interpolation / Random Forest,,,0.7113983257801177,,0.3059701492537313,0.6833333333333333,0.422680412371134,,93.0,19.0,41.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M2_idw_k8_sensitivity / Logistic Regression L2,,,0.8040503742280835,,0.8134328358208955,0.6687116564417178,0.734006734006734,,25.0,54.0,109.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M2_idw_k8_sensitivity / Random Forest,,,0.7065444759235847,,0.2761194029850746,0.7115384615384616,0.3978494623655914,,97.0,15.0,37.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M3_buffer_25km / Logistic Regression L2,,,0.806761507090717,,0.8134328358208955,0.6646341463414634,0.7315436241610739,,25.0,55.0,109.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M3_buffer_25km / Random Forest,,,0.7660779577485628,,0.1716417910447761,0.92,0.2893081761006289,,111.0,2.0,23.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M3_buffer_50km / Logistic Regression L2,,,0.8016362211794382,,0.8208955223880597,0.6586826347305389,0.7308970099667774,,24.0,57.0,110.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M3_buffer_50km / Random Forest,,,0.7874337218183598,,0.1940298507462686,0.9285714285714286,0.3209876543209876,,108.0,2.0,26.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M3_buffer_75km / Logistic Regression L2,,,0.8056457411756853,,0.8134328358208955,0.6566265060240963,0.7266666666666667,,25.0,57.0,109.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M3_buffer_75km / Random Forest,,,0.7405406728548006,,0.2164179104477611,0.90625,0.3493975903614458,,105.0,3.0,29.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M3_fixed_30km_buffer / Logistic Regression L2,,,0.8060702808102995,,0.8134328358208955,0.6606060606060606,0.7290969899665551,,25.0,56.0,109.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M3_fixed_30km_buffer / Random Forest,,,0.7861204707128954,,0.2313432835820895,1.0,0.3757575757575757,,103.0,0.0,31.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M4_multiscale_l1_regularized / Logistic Regression L1,,,0.8047230525857606,,0.7985074626865671,0.6729559748427673,0.7303754266211604,,27.0,52.0,107.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,v2_multiscale_existing,multiscale_environment,M4_multiscale_random_forest / Random Forest,,,0.7225380977126005,,0.0970149253731343,0.9285714285714286,0.1756756756756756,,121.0,1.0,13.0,,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,naive_persistence,naive_persistence,A_cell_p25_persistence_rule,,,0.878451557327949,,0.8059701492537313,0.8571428571428571,0.8307692307692308,,26.0,18.0,108.0,48.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,naive_persistence,naive_persistence,B_fixed_low_canopy_005_rule,,,0.8933121498059012,,0.664179104477612,0.8317757009345794,0.7385892116182573,,45.0,18.0,89.0,48.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,naive_persistence,naive_persistence,C_lag1_low_state_rule,,,0.8664149911383925,,0.7985074626865671,0.816793893129771,0.8075471698113208,,27.0,24.0,107.0,42.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/high_canopy_subgroup_performance.csv,V2_extension,A_original_decline_state,original_decline,naive_persistence,naive_persistence,D_recent_declining_trajectory_rule,,,0.6166813417221668,,0.7014925373134329,0.6573426573426573,0.6787003610108303,,40.0,49.0,94.0,17.0,,,134.0,,,200.0,0.67,computed,subgroup=full_sample
results/tables/ml_vs_naive_baseline_gap.csv,V2_extension,A_original_decline_state,original_decline,repo_ml_refit,canopy_only,canopy_only / Random Forest,,,0.8973625711126626,,0.5895522388059702,0.9080459770114944,,,,,,,,,,,,,,computed,subgroup=full_sample
results/tables/bathymetry_habitat_model_comparison.csv,bathymetry_habitat,original_decline,original_decline,crw_composite_only,CRW_composite_only,Logistic Regression L2,,0.4968899323040072,0.8518731025337603,0.7409543193125282,0.6194029850746269,0.7830188679245284,0.6916666666666667,,,,,,,,134.0,1400.0,200.0,200.0,0.67,computed,
results/tables/bathymetry_habitat_model_comparison.csv,bathymetry_habitat,original_decline,original_decline,crw_composite_only,CRW_composite_only,Random Forest,,0.2526349206349207,0.7245958397331405,0.4951379466304839,0.6268656716417911,0.6511627906976745,0.6387832699619772,,,,,,,,134.0,1400.0,200.0,200.0,0.67,computed,
results/tables/bathymetry_habitat_model_comparison.csv,bathymetry_habitat,original_decline,original_decline,crw_plus_habitat,CRW_plus_habitat,Logistic Regression L2,,0.4105494885866077,0.8697433697706358,0.7640208050655812,0.8432835820895522,0.7902097902097902,0.8158844765342961,,,,,,,,134.0,1400.0,200.0,200.0,0.67,computed,
results/tables/bathymetry_habitat_model_comparison.csv,bathymetry_habitat,original_decline,original_decline,crw_plus_habitat,CRW_plus_habitat,Random Forest,,0.3364551467051465,0.7261666283742682,0.5269109000452284,0.5671641791044776,0.6785714285714286,0.6178861788617886,,,,,,,,134.0,1400.0,200.0,200.0,0.67,computed,
results/tables/bathymetry_habitat_model_comparison.csv,bathymetry_habitat,original_decline,original_decline,oisst_only,OISST_only,Logistic Regression L2,,0.4802163524556896,0.7141019005558481,0.5197874265038445,0.291044776119403,0.6842105263157895,0.4083769633507853,,,,,,,,134.0,1400.0,200.0,200.0,0.67,computed,
results/tables/bathymetry_habitat_model_comparison.csv,bathymetry_habitat,original_decline,original_decline,oisst_only,OISST_only,Random Forest,,0.3114583564583562,0.7058750048189284,0.5117593848937132,0.6119402985074627,0.656,0.6332046332046332,,,,,,,,134.0,1400.0,200.0,200.0,0.67,computed,
results/tables/bathymetry_habitat_model_comparison.csv,bathymetry_habitat,original_decline,original_decline,oisst_plus_habitat,OISST_plus_habitat,Logistic Regression L2,,0.479690114952928,0.7537985448030259,0.5887607417458164,0.3059701492537313,0.7592592592592593,0.4361702127659574,,,,,,,,134.0,1400.0,200.0,200.0,0.67,computed,
results/tables/bathymetry_habitat_model_comparison.csv,bathymetry_habitat,original_decline,original_decline,canopy_plus_oisst_plus_habitat,OISST_plus_habitat,Logistic Regression L2,,0.4728183457808079,0.763716829089955,0.60119855269109,0.3507462686567164,0.734375,0.4747474747474747,,,,,,,,134.0,1400.0,200.0,200.0,0.67,computed,
results/tables/bathymetry_habitat_model_comparison.csv,bathymetry_habitat,original_decline,original_decline,oisst_plus_habitat,OISST_plus_habitat,Random Forest,,0.4962888534467481,0.7338696863679796,0.5162822252374492,0.3208955223880597,0.7413793103448276,0.4479166666666667,,,,,,,,134.0,1400.0,200.0,200.0,0.67,computed,
