target_definition,feature_family,model,learning_strategy,threshold_strategy,selected_threshold,precision_floor,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,train_positive_count,validation_positive_count,test_positive_count,sampling_ratio,hard_negative_rule,status,notes
at_risk_original,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.400000,0.734821,0.664352,0.488889,0.785714,0.602740,0.528846,23,6,22,42,258,38,45,1.000000,not_applicable,computed,
at_risk_original,bathymetry_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.500000,0.734821,0.664352,0.488889,0.785714,0.602740,0.528846,23,6,22,42,258,38,45,1.000000,not_applicable,computed,
at_risk_original,bathymetry_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.300000,0.650994,0.672685,0.933333,0.560000,0.700000,0.823529,3,33,42,15,258,38,45,1.000000,not_applicable,computed,
at_risk_original,bathymetry_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.400000,0.650994,0.672685,0.933333,0.560000,0.700000,0.823529,3,33,42,15,258,38,45,1.000000,not_applicable,computed,
at_risk_original,bathymetry_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.650994,0.672685,0.933333,0.560000,0.700000,0.823529,3,33,42,15,258,38,45,1.000000,not_applicable,computed,
at_risk_original,bathymetry_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.300000,0.641435,0.688426,0.955556,0.524390,0.677165,0.820611,2,39,43,9,258,38,45,1.000000,not_applicable,computed,
at_risk_original,bathymetry_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.400000,0.641435,0.688426,0.577778,0.619048,0.597701,0.585586,19,16,26,32,258,38,45,1.000000,not_applicable,computed,
at_risk_original,bathymetry_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.641435,0.688426,0.955556,0.524390,0.677165,0.820611,2,39,43,9,258,38,45,1.000000,not_applicable,computed,
at_risk_original,bathymetry_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.300000,0.634121,0.679167,0.977778,0.523810,0.682171,0.833333,1,40,44,8,258,38,45,1.000000,not_applicable,computed,
at_risk_original,bathymetry_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.400000,0.634121,0.679167,0.644444,0.580000,0.610526,0.630435,16,21,29,27,258,38,45,1.000000,not_applicable,computed,
at_risk_original,bathymetry_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.500000,0.634121,0.679167,0.977778,0.523810,0.682171,0.833333,1,40,44,8,258,38,45,1.000000,not_applicable,computed,
at_risk_original,bathymetry_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.750293,0.702315,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,bathymetry_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.750293,0.702315,0.755556,0.557377,0.641509,0.705394,11,27,34,21,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,bathymetry_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.750293,0.702315,0.333333,0.937500,0.491803,0.382653,30,1,15,47,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,bathymetry_habitat,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.300000,0.668505,0.725926,0.822222,0.616667,0.704762,0.770833,8,23,37,25,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,bathymetry_habitat,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.668505,0.725926,0.822222,0.616667,0.704762,0.770833,8,23,37,25,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,bathymetry_habitat,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.500000,0.668505,0.725926,0.822222,0.616667,0.704762,0.770833,8,23,37,25,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,bathymetry_habitat,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.300000,0.701033,0.761111,0.800000,0.620690,0.699029,0.756303,9,22,36,26,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,bathymetry_habitat,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.701033,0.761111,0.800000,0.620690,0.699029,0.756303,9,22,36,26,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,bathymetry_habitat,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.500000,0.701033,0.761111,0.800000,0.620690,0.699029,0.756303,9,22,36,26,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,bathymetry_habitat,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.300000,0.668181,0.725000,0.800000,0.620690,0.699029,0.756303,9,22,36,26,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,bathymetry_habitat,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.668181,0.725000,0.800000,0.620690,0.699029,0.756303,9,22,36,26,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,bathymetry_habitat,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.500000,0.668181,0.725000,0.800000,0.620690,0.699029,0.756303,9,22,36,26,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,original_distribution,default_0_50,0.500000,,0.542322,0.500463,0.088889,0.571429,0.153846,0.106952,41,3,4,45,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,original_distribution,default_0_50,0.500000,,0.451421,0.424537,0.022222,0.166667,0.039216,0.026882,44,5,1,43,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,original_distribution,default_0_50,0.500000,,0.428965,0.420370,0.000000,0.000000,0.000000,0.000000,45,2,0,46,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,original_distribution,default_0_50,0.500000,,0.415068,0.375000,0.022222,0.250000,0.040816,0.027174,44,3,1,45,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,class_weighted,default_0_50,0.500000,,0.513242,0.492130,0.466667,0.477273,0.471910,0.468750,24,23,21,25,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,class_weighted,default_0_50,0.500000,,0.436486,0.431481,0.022222,0.083333,0.035088,0.026042,44,11,1,37,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,class_weighted,default_0_50,0.500000,,0.424653,0.400000,0.244444,0.392857,0.301370,0.264423,34,17,11,31,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,class_weighted,default_0_50,0.500000,,0.430968,0.415741,0.111111,0.294118,0.161290,0.126904,40,12,5,36,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,positive_oversampling_train_only,default_0_50,0.500000,,0.541887,0.501389,0.466667,0.477273,0.471910,0.468750,24,23,21,25,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,positive_oversampling_train_only,default_0_50,0.500000,,0.447795,0.406481,0.111111,0.454545,0.178571,0.130890,40,6,5,42,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,positive_oversampling_train_only,default_0_50,0.500000,,0.443652,0.418287,0.244444,0.392857,0.301370,0.264423,34,17,11,31,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,positive_oversampling_train_only,default_0_50,0.500000,,0.447165,0.443519,0.177778,0.400000,0.246154,0.200000,37,12,8,36,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,random_negative_undersampling_train_only,default_0_50,0.500000,,0.542322,0.500463,0.088889,0.571429,0.153846,0.106952,41,3,4,45,258,38,45,2.701550,random_negative,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,random_negative_undersampling_train_only,default_0_50,0.500000,,0.445197,0.416667,0.022222,0.500000,0.042553,0.027473,44,1,1,47,258,38,45,2.701550,random_negative,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,random_negative_undersampling_train_only,default_0_50,0.500000,,0.432177,0.381481,0.022222,0.333333,0.041667,0.027322,44,2,1,46,258,38,45,2.701550,random_negative,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,random_negative_undersampling_train_only,default_0_50,0.500000,,0.415068,0.375000,0.022222,0.250000,0.040816,0.027174,44,3,1,45,258,38,45,2.701550,random_negative,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.542322,0.500463,0.088889,0.571429,0.153846,0.106952,41,3,4,45,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.445197,0.416667,0.022222,0.500000,0.042553,0.027473,44,1,1,47,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.432177,0.381481,0.022222,0.333333,0.041667,0.027322,44,2,1,46,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.415068,0.375000,0.022222,0.250000,0.040816,0.027174,44,3,1,45,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.513242,0.492130,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.513242,0.492130,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.513242,0.492130,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.300000,0.436486,0.431481,0.644444,0.453125,0.532110,0.594262,16,35,29,13,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.400000,0.436486,0.431481,0.222222,0.400000,0.285714,0.243902,35,15,10,33,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.436486,0.431481,0.222222,0.400000,0.285714,0.243902,35,15,10,33,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.300000,0.424653,0.400000,0.400000,0.418605,0.409091,0.403587,27,25,18,23,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.400000,0.424653,0.400000,0.400000,0.418605,0.409091,0.403587,27,25,18,23,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.424653,0.400000,0.400000,0.418605,0.409091,0.403587,27,25,18,23,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.300000,0.430968,0.415741,0.355556,0.410256,0.380952,0.365297,29,23,16,25,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.400000,0.430968,0.415741,0.355556,0.410256,0.380952,0.365297,29,23,16,25,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.430968,0.415741,0.133333,0.260870,0.176471,0.147783,39,17,6,31,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.541887,0.501389,0.977778,0.483516,0.647059,0.811808,1,47,44,1,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.541887,0.501389,0.977778,0.483516,0.647059,0.811808,1,47,44,1,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.541887,0.501389,0.977778,0.483516,0.647059,0.811808,1,47,44,1,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.300000,0.447795,0.406481,0.466667,0.396226,0.428571,0.450644,24,32,21,16,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.400000,0.447795,0.406481,0.377778,0.386364,0.382022,0.379464,28,27,17,21,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.500000,0.447795,0.406481,0.111111,0.454545,0.178571,0.130890,40,6,5,42,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.443652,0.418287,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.400000,0.443652,0.418287,0.244444,0.392857,0.301370,0.264423,34,17,11,31,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.443652,0.418287,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.300000,0.447165,0.443519,0.444444,0.454545,0.449438,0.446429,25,24,20,24,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.400000,0.447165,0.443519,0.444444,0.454545,0.449438,0.446429,25,24,20,24,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.447165,0.443519,0.444444,0.454545,0.449438,0.446429,25,24,20,24,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.542322,0.500463,0.977778,0.494382,0.656716,0.817844,1,45,44,3,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.400000,0.542322,0.500463,0.200000,0.409091,0.268657,0.222772,36,13,9,35,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.542322,0.500463,0.977778,0.494382,0.656716,0.817844,1,45,44,3,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.150000,0.300000,0.445197,0.416667,0.666667,0.447761,0.535714,0.607287,15,37,30,11,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.445197,0.416667,0.422222,0.441860,0.431818,0.426009,26,24,19,24,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.445197,0.416667,0.355556,0.444444,0.395062,0.370370,29,20,16,28,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.300000,0.432177,0.381481,0.444444,0.392157,0.416667,0.432900,25,31,20,17,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.432177,0.381481,0.311111,0.400000,0.350000,0.325581,31,21,14,27,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.432177,0.381481,0.266667,0.480000,0.342857,0.292683,33,13,12,35,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.300000,0.415068,0.375000,0.177778,0.266667,0.213333,0.190476,37,22,8,26,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.400000,0.415068,0.375000,0.177778,0.266667,0.213333,0.190476,37,22,8,26,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.415068,0.375000,0.066667,0.375000,0.113208,0.079787,42,5,3,43,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,original_distribution,default_0_50,0.500000,,0.542156,0.487963,0.133333,0.857143,0.230769,0.160428,39,1,6,47,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,original_distribution,default_0_50,0.500000,,0.494958,0.456019,0.044444,0.666667,0.083333,0.054645,43,1,2,47,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,original_distribution,default_0_50,0.500000,,0.440536,0.425463,0.022222,0.333333,0.041667,0.027322,44,2,1,46,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,original_distribution,default_0_50,0.500000,,0.432994,0.412037,0.044444,0.500000,0.081633,0.054348,43,2,2,46,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,class_weighted,default_0_50,0.500000,,0.524610,0.484259,0.466667,0.466667,0.466667,0.466667,24,24,21,24,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,class_weighted,default_0_50,0.500000,,0.465294,0.463426,0.133333,0.400000,0.200000,0.153846,39,9,6,39,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,class_weighted,default_0_50,0.500000,,0.431436,0.417130,0.222222,0.384615,0.281690,0.242718,35,16,10,32,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,class_weighted,default_0_50,0.500000,,0.432255,0.450463,0.111111,0.357143,0.169492,0.128866,40,9,5,39,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,positive_oversampling_train_only,default_0_50,0.500000,,0.543114,0.487963,0.466667,0.477273,0.471910,0.468750,24,23,21,25,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,positive_oversampling_train_only,default_0_50,0.500000,,0.466141,0.469676,0.044444,0.333333,0.078431,0.053763,43,4,2,44,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,positive_oversampling_train_only,default_0_50,0.500000,,0.437658,0.439583,0.244444,0.423077,0.309859,0.266990,34,15,11,33,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,positive_oversampling_train_only,default_0_50,0.500000,,0.435424,0.415278,0.177778,0.421053,0.250000,0.201005,37,11,8,37,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,random_negative_undersampling_train_only,default_0_50,0.500000,,0.542156,0.487963,0.133333,0.857143,0.230769,0.160428,39,1,6,47,258,38,45,2.701550,random_negative,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,random_negative_undersampling_train_only,default_0_50,0.500000,,0.496604,0.462037,0.000000,0.000000,0.000000,0.000000,45,0,0,48,258,38,45,2.701550,random_negative,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,random_negative_undersampling_train_only,default_0_50,0.500000,,0.408416,0.372685,0.022222,0.333333,0.041667,0.027322,44,2,1,46,258,38,45,2.701550,random_negative,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,random_negative_undersampling_train_only,default_0_50,0.500000,,0.432994,0.412037,0.044444,0.500000,0.081633,0.054348,43,2,2,46,258,38,45,2.701550,random_negative,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.542156,0.487963,0.133333,0.857143,0.230769,0.160428,39,1,6,47,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.496604,0.462037,0.000000,0.000000,0.000000,0.000000,45,0,0,48,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.408416,0.372685,0.022222,0.333333,0.041667,0.027322,44,2,1,46,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.432994,0.412037,0.044444,0.500000,0.081633,0.054348,43,2,2,46,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.524610,0.484259,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.524610,0.484259,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.524610,0.484259,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.300000,0.465294,0.463426,0.244444,0.354839,0.289474,0.260664,34,20,11,28,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.400000,0.465294,0.463426,0.244444,0.354839,0.289474,0.260664,34,20,11,28,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.465294,0.463426,0.244444,0.354839,0.289474,0.260664,34,20,11,28,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.300000,0.431436,0.417130,0.400000,0.439024,0.418605,0.407240,27,23,18,25,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.400000,0.431436,0.417130,0.400000,0.439024,0.418605,0.407240,27,23,18,25,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.500000,0.431436,0.417130,0.222222,0.384615,0.281690,0.242718,35,16,10,32,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.300000,0.432255,0.450463,0.355556,0.421053,0.385542,0.366972,29,22,16,26,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.400000,0.432255,0.450463,0.355556,0.421053,0.385542,0.366972,29,22,16,26,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.500000,0.432255,0.450463,0.111111,0.357143,0.169492,0.128866,40,9,5,39,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_trajectory_plus_CRW_plus_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.543114,0.487963,1.000000,0.489130,0.656934,0.827206,0,47,45,1,258,38,45,1.000000,not_applicable,computed,
