cell_id,year,split,region,latitude,longitude,current_relative_canopy,next_relative_canopy,q25,q50,q75,current_reference_state,next_reference_state,transition_type,near_zero_current_flag,near_zero_next_flag,current_at_risk_flag,current_reference_or_high_flag,current_high_flag,persistent_low_flag,recovery_from_low_flag,new_low_transition_flag,stable_non_low_flag,actionable_low_entry_flag,sharp_drop_30_flag,sharp_drop_50_flag,high_to_low_transition_flag,reference_to_low_transition_flag,absolute_canopy_change,proportional_drop,decline_event_next,decline_event_next_p25_full,decline_50pct_next,relative_canopy_change_next,relative_canopy_pct_change_next
cell_175,2024,test,Central California,36.337609,-121.840668,0.198797,0.180863,0.193010,0.223852,0.261643,lower_mid_p25_p50,low_below_p25,new_low_transition,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.017934,0.090214,1,0,0,-0.017934,-0.090214
cell_180,1984,pre_modeling,Central California,36.247637,-121.838505,0.207171,0.557499,0.270695,0.339460,0.426889,low_below_p25,high_above_p75,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.350328,-1.691006,0,0,0,0.350328,1.691006
cell_180,1985,pre_modeling,Central California,36.247637,-121.838505,0.557499,0.428914,0.270695,0.339460,0.426889,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.128584,0.230645,0,0,0,-0.128584,-0.230645
cell_180,1986,pre_modeling,Central California,36.247637,-121.838505,0.428914,0.385959,0.270695,0.339460,0.426889,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.042955,0.100149,0,0,0,-0.042955,-0.100149
cell_180,1987,pre_modeling,Central California,36.247637,-121.838505,0.385959,0.270471,0.270695,0.339460,0.426889,upper_mid_p50_p75,low_below_p25,new_low_transition,False,False,True,True,False,False,False,True,False,True,False,False,False,True,-0.115488,0.299225,1,0,0,-0.115488,-0.299225
cell_180,1988,pre_modeling,Central California,36.247637,-121.838505,0.270471,0.297042,0.270695,0.339460,0.426889,low_below_p25,lower_mid_p25_p50,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.026571,-0.098241,0,0,0,0.026571,0.098241
cell_180,1989,train,Central California,36.247637,-121.838505,0.297042,0.526757,0.270695,0.339460,0.426889,lower_mid_p25_p50,high_above_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.229715,-0.773341,0,0,0,0.229715,0.773341
cell_180,1990,train,Central California,36.247637,-121.838505,0.526757,0.424897,0.270695,0.339460,0.426889,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.101859,0.193371,0,0,0,-0.101859,-0.193371
cell_180,1991,train,Central California,36.247637,-121.838505,0.424897,0.497061,0.270695,0.339460,0.426889,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.072164,-0.169838,0,0,0,0.072164,0.169838
cell_180,1992,train,Central California,36.247637,-121.838505,0.497061,0.341104,0.270695,0.339460,0.426889,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,False,False,False,-0.155957,0.313759,0,0,0,-0.155957,-0.313759
cell_180,1993,train,Central California,36.247637,-121.838505,0.341104,0.407694,0.270695,0.339460,0.426889,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.066590,-0.195219,0,0,0,0.066590,0.195219
cell_180,1994,train,Central California,36.247637,-121.838505,0.407694,0.400896,0.270695,0.339460,0.426889,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-0.006798,0.016673,0,0,0,-0.006798,-0.016673
cell_180,1995,train,Central California,36.247637,-121.838505,0.400896,0.195040,0.270695,0.339460,0.426889,upper_mid_p50_p75,low_below_p25,new_low_transition,False,False,True,True,False,False,False,True,False,True,True,True,False,True,-0.205856,0.513490,1,1,1,-0.205856,-0.513490
cell_180,1996,train,Central California,36.247637,-121.838505,0.195040,0.313234,0.270695,0.339460,0.426889,low_below_p25,lower_mid_p25_p50,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.118193,-0.605995,0,0,0,0.118193,0.605995
cell_180,1997,train,Central California,36.247637,-121.838505,0.313234,0.047867,0.270695,0.339460,0.426889,lower_mid_p25_p50,low_below_p25,new_low_transition,False,True,True,False,False,False,False,True,False,True,True,True,False,False,-0.265367,0.847184,1,1,1,-0.265367,-0.847184
cell_180,1998,train,Central California,36.247637,-121.838505,0.047867,0.340162,0.270695,0.339460,0.426889,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.292295,-6.106396,0,0,0,0.292295,6.106396
cell_180,1999,train,Central California,36.247637,-121.838505,0.340162,0.271758,0.270695,0.339460,0.426889,upper_mid_p50_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-0.068404,0.201092,0,0,0,-0.068404,-0.201092
cell_180,2000,train,Central California,36.247637,-121.838505,0.271758,0.442526,0.270695,0.339460,0.426889,lower_mid_p25_p50,high_above_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.170767,-0.628379,0,0,0,0.170767,0.628379
cell_180,2001,train,Central California,36.247637,-121.838505,0.442526,0.313248,0.270695,0.339460,0.426889,high_above_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.129278,0.292136,0,0,0,-0.129278,-0.292136
cell_180,2002,train,Central California,36.247637,-121.838505,0.313248,0.141617,0.270695,0.339460,0.426889,lower_mid_p25_p50,low_below_p25,new_low_transition,False,False,True,False,False,False,False,True,False,True,True,True,False,False,-0.171631,0.547909,1,1,1,-0.171631,-0.547909
cell_180,2003,train,Central California,36.247637,-121.838505,0.141617,0.336485,0.270695,0.339460,0.426889,low_below_p25,lower_mid_p25_p50,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.194868,-1.376027,0,0,0,0.194868,1.376027
cell_180,2004,train,Central California,36.247637,-121.838505,0.336485,0.427552,0.270695,0.339460,0.426889,lower_mid_p25_p50,high_above_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.091067,-0.270643,0,0,0,0.091067,0.270643
cell_180,2005,train,Central California,36.247637,-121.838505,0.427552,0.338758,0.270695,0.339460,0.426889,high_above_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.088795,0.207682,0,0,0,-0.088795,-0.207682
cell_180,2006,train,Central California,36.247637,-121.838505,0.338758,0.266677,0.270695,0.339460,0.426889,lower_mid_p25_p50,low_below_p25,new_low_transition,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.072080,0.212778,1,0,0,-0.072080,-0.212778
cell_180,2007,train,Central California,36.247637,-121.838505,0.266677,0.388424,0.270695,0.339460,0.426889,low_below_p25,upper_mid_p50_p75,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.121747,-0.456533,0,0,0,0.121747,0.456533
cell_180,2008,train,Central California,36.247637,-121.838505,0.388424,0.463179,0.270695,0.339460,0.426889,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.074755,-0.192456,0,0,0,0.074755,0.192456
cell_180,2009,train,Central California,36.247637,-121.838505,0.463179,0.271369,0.270695,0.339460,0.426889,high_above_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,False,False,False,-0.191809,0.414115,0,0,0,-0.191809,-0.414115
cell_180,2010,train,Central California,36.247637,-121.838505,0.271369,0.115461,0.270695,0.339460,0.426889,lower_mid_p25_p50,low_below_p25,new_low_transition,False,False,True,False,False,False,False,True,False,True,True,True,False,False,-0.155908,0.574523,1,1,1,-0.155908,-0.574523
cell_180,2011,train,Central California,36.247637,-121.838505,0.115461,0.243040,0.270695,0.339460,0.426889,low_below_p25,low_below_p25,persistent_low,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0.127578,-1.104942,1,1,0,0.127578,1.104942
cell_180,2012,train,Central California,36.247637,-121.838505,0.243040,0.471668,0.270695,0.339460,0.426889,low_below_p25,high_above_p75,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.228628,-0.940703,0,0,0,0.228628,0.940703
cell_180,2013,train,Central California,36.247637,-121.838505,0.471668,0.296864,0.270695,0.339460,0.426889,high_above_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,False,False,False,-0.174804,0.370609,0,0,0,-0.174804,-0.370609
cell_180,2014,train,Central California,36.247637,-121.838505,0.296864,0.285156,0.270695,0.339460,0.426889,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.011707,0.039437,0,0,0,-0.011707,-0.039437
cell_180,2015,train,Central California,36.247637,-121.838505,0.285156,0.221248,0.270695,0.339460,0.426889,lower_mid_p25_p50,low_below_p25,new_low_transition,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.063908,0.224117,1,1,0,-0.063908,-0.224117
cell_180,2016,train,Central California,36.247637,-121.838505,0.221248,0.273337,0.270695,0.339460,0.426889,low_below_p25,lower_mid_p25_p50,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.052089,-0.235432,0,0,0,0.052089,0.235432
cell_180,2017,validation,Central California,36.247637,-121.838505,0.273337,0.438715,0.270695,0.339460,0.426889,lower_mid_p25_p50,high_above_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.165378,-0.605033,0,0,0,0.165378,0.605033
cell_180,2018,validation,Central California,36.247637,-121.838505,0.438715,0.160049,0.270695,0.339460,0.426889,high_above_p75,low_below_p25,new_low_transition,False,False,True,True,True,False,False,True,False,True,True,True,True,True,-0.278666,0.635187,1,1,1,-0.278666,-0.635187
cell_180,2019,validation,Central California,36.247637,-121.838505,0.160049,0.279747,0.270695,0.339460,0.426889,low_below_p25,lower_mid_p25_p50,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.119698,-0.747888,0,0,0,0.119698,0.747888
cell_180,2020,validation,Central California,36.247637,-121.838505,0.279747,0.310837,0.270695,0.339460,0.426889,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.031090,-0.111136,0,0,0,0.031090,0.111136
cell_180,2021,test,Central California,36.247637,-121.838505,0.310837,0.376145,0.270695,0.339460,0.426889,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.065308,-0.210105,0,0,0,0.065308,0.210105
cell_180,2022,test,Central California,36.247637,-121.838505,0.376145,0.055622,0.270695,0.339460,0.426889,upper_mid_p50_p75,low_below_p25,new_low_transition,False,False,True,True,False,False,False,True,False,True,True,True,False,True,-0.320523,0.852127,1,1,1,-0.320523,-0.852127
cell_180,2023,test,Central California,36.247637,-121.838505,0.055622,0.110530,0.270695,0.339460,0.426889,low_below_p25,low_below_p25,persistent_low,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0.054908,-0.987169,1,1,0,0.054908,0.987169
cell_180,2024,test,Central California,36.247637,-121.838505,0.110530,0.198614,0.270695,0.339460,0.426889,low_below_p25,low_below_p25,persistent_low,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0.088084,-0.796929,1,1,0,0.088084,0.796929
cell_181,1984,pre_modeling,Central California,36.249329,-121.727106,0.337952,0.547781,0.243753,0.353085,0.389467,lower_mid_p25_p50,high_above_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.209829,-0.620885,0,0,0,0.209829,0.620885
cell_181,1985,pre_modeling,Central California,36.249329,-121.727106,0.547781,0.170258,0.243753,0.353085,0.389467,high_above_p75,low_below_p25,new_low_transition,False,False,True,True,True,False,False,True,False,True,True,True,True,True,-0.377522,0.689185,1,1,1,-0.377522,-0.689185
cell_181,1986,pre_modeling,Central California,36.249329,-121.727106,0.170258,0.403966,0.243753,0.353085,0.389467,low_below_p25,high_above_p75,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.233707,-1.372663,0,0,0,0.233707,1.372663
cell_181,1987,pre_modeling,Central California,36.249329,-121.727106,0.403966,0.380168,0.243753,0.353085,0.389467,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.023798,0.058911,0,0,0,-0.023798,-0.058911
cell_181,1988,pre_modeling,Central California,36.249329,-121.727106,0.380168,0.383991,0.243753,0.353085,0.389467,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.003823,-0.010056,0,0,0,0.003823,0.010056
cell_181,1989,train,Central California,36.249329,-121.727106,0.383991,0.502115,0.243753,0.353085,0.389467,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.118124,-0.307621,0,0,0,0.118124,0.307621
cell_181,1990,train,Central California,36.249329,-121.727106,0.502115,0.357506,0.243753,0.353085,0.389467,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.144608,0.287999,0,0,0,-0.144608,-0.287999
cell_181,1991,train,Central California,36.249329,-121.727106,0.357506,0.366931,0.243753,0.353085,0.389467,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.009425,-0.026363,0,0,0,0.009425,0.026363
cell_181,1992,train,Central California,36.249329,-121.727106,0.366931,0.302136,0.243753,0.353085,0.389467,upper_mid_p50_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-0.064795,0.176587,0,0,0,-0.064795,-0.176587
cell_181,1993,train,Central California,36.249329,-121.727106,0.302136,0.310774,0.243753,0.353085,0.389467,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.008639,-0.028591,0,0,0,0.008639,0.028591
cell_181,1994,train,Central California,36.249329,-121.727106,0.310774,0.228468,0.243753,0.353085,0.389467,lower_mid_p25_p50,low_below_p25,new_low_transition,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.082307,0.264844,1,0,0,-0.082307,-0.264844
cell_181,1995,train,Central California,36.249329,-121.727106,0.228468,0.180905,0.243753,0.353085,0.389467,low_below_p25,low_below_p25,persistent_low,False,False,True,False,False,True,False,False,False,True,False,False,False,False,-0.047563,0.208181,1,1,0,-0.047563,-0.208181
cell_181,1996,train,Central California,36.249329,-121.727106,0.180905,0.348665,0.243753,0.353085,0.389467,low_below_p25,lower_mid_p25_p50,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.167760,-0.927336,0,0,0,0.167760,0.927336
cell_181,1997,train,Central California,36.249329,-121.727106,0.348665,0.090202,0.243753,0.353085,0.389467,lower_mid_p25_p50,low_below_p25,new_low_transition,False,False,True,False,False,False,False,True,False,True,True,True,False,False,-0.258463,0.741293,1,1,1,-0.258463,-0.741293
cell_181,1998,train,Central California,36.249329,-121.727106,0.090202,0.422074,0.243753,0.353085,0.389467,low_below_p25,high_above_p75,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.331872,-3.679208,0,0,0,0.331872,3.679208
