threshold,precision,recall,f1,f2,false_positives,false_negatives,true_positives,true_negatives,predicted_positive_rate,target,feature_set,model_family,model_variant,model,selection_split
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.05,0.20512820512820512,0.975609756097561,0.3389830508474576,0.5571030640668524,155,1,40,4,0.975,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.1,0.22346368715083798,0.975609756097561,0.36363636363636365,0.5830903790087464,139,1,40,20,0.895,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.15,0.23952095808383234,0.975609756097561,0.38461538461538464,0.6042296072507553,127,1,40,32,0.835,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.2,0.2846715328467153,0.9512195121951219,0.43820224719101125,0.6478405315614618,98,2,39,61,0.685,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.25,0.3217391304347826,0.9024390243902439,0.47435897435897434,0.6630824372759857,78,4,37,81,0.575,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.3,0.36633663366336633,0.9024390243902439,0.5211267605633803,0.6981132075471698,64,4,37,95,0.505,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.35,0.37777777777777777,0.8292682926829268,0.5190839694656488,0.6692913385826772,56,7,34,103,0.45,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.4,0.3924050632911392,0.7560975609756098,0.5166666666666667,0.6378600823045267,48,10,31,111,0.395,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.45,0.391304347826087,0.6585365853658537,0.4909090909090909,0.5793991416309013,42,14,27,117,0.345,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.5,0.4,0.5853658536585366,0.4752475247524752,0.5357142857142857,36,17,24,123,0.3,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.55,0.46,0.5609756097560976,0.5054945054945055,0.5373831775700935,27,18,23,132,0.25,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.6,0.5128205128205128,0.4878048780487805,0.5,0.49261083743842365,19,21,20,140,0.195,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.65,0.5,0.3902439024390244,0.4383561643835616,0.40816326530612246,16,25,16,143,0.16,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.7,0.56,0.34146341463414637,0.42424242424242425,0.37037037037037035,11,27,14,148,0.125,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.75,0.625,0.24390243902439024,0.3508771929824561,0.2777777777777778,6,31,10,153,0.08,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.8,0.7777777777777778,0.17073170731707318,0.28,0.2023121387283237,2,34,7,157,0.045,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.85,1.0,0.07317073170731707,0.13636363636363635,0.08982035928143713,0,38,3,159,0.015,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.05,0.205,1.0,0.34024896265560167,0.5631868131868132,159,0,41,0,1.0,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.1,0.205,1.0,0.34024896265560167,0.5631868131868132,159,0,41,0,1.0,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.15,0.205,1.0,0.34024896265560167,0.5631868131868132,159,0,41,0,1.0,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.2,0.26143790849673204,0.975609756097561,0.41237113402061853,0.6309148264984227,113,1,40,46,0.765,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.25,0.41935483870967744,0.6341463414634146,0.5048543689320388,0.5752212389380531,36,15,26,123,0.31,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.3,0.6666666666666666,0.34146341463414637,0.45161290322580644,0.3783783783783784,7,27,14,152,0.105,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.35,0.8571428571428571,0.2926829268292683,0.43636363636363634,0.33707865168539325,2,29,12,157,0.07,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.4,0.9090909090909091,0.24390243902439024,0.38461538461538464,0.2857142857142857,1,31,10,158,0.055,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.45,0.875,0.17073170731707318,0.2857142857142857,0.20348837209302326,1,34,7,158,0.04,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.5,1.0,0.12195121951219512,0.21739130434782608,0.14792899408284024,0,36,5,159,0.025,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.55,1.0,0.12195121951219512,0.21739130434782608,0.14792899408284024,0,36,5,159,0.025,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.6,1.0,0.0975609756097561,0.17777777777777778,0.11904761904761904,0,37,4,159,0.02,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.65,1.0,0.04878048780487805,0.09302325581395349,0.060240963855421686,0,39,2,159,0.01,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.7,1.0,0.04878048780487805,0.09302325581395349,0.060240963855421686,0,39,2,159,0.01,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.75,1.0,0.024390243902439025,0.047619047619047616,0.030303030303030304,0,40,1,159,0.005,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.8,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.85,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.05,0.3153846153846154,1.0,0.47953216374269003,0.6972789115646258,89,0,41,70,0.65,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.1,0.36538461538461536,0.926829268292683,0.5241379310344828,0.7089552238805971,66,3,38,93,0.52,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.15,0.3877551020408163,0.926829268292683,0.5467625899280576,0.7251908396946565,60,3,38,99,0.49,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.2,0.3804347826086957,0.8536585365853658,0.5263157894736842,0.68359375,57,6,35,102,0.46,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.25,0.4125,0.8048780487804879,0.5454545454545454,0.6762295081967213,47,8,33,112,0.4,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.3,0.44776119402985076,0.7317073170731707,0.5555555555555556,0.6493506493506493,37,11,30,122,0.335,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.35,0.46875,0.7317073170731707,0.5714285714285714,0.6578947368421053,34,11,30,125,0.32,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.4,0.5272727272727272,0.7073170731707317,0.6041666666666666,0.6621004566210046,26,12,29,133,0.275,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.45,0.5531914893617021,0.6341463414634146,0.5909090909090909,0.6161137440758294,21,15,26,138,0.235,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.5,0.6666666666666666,0.4878048780487805,0.5633802816901409,0.5154639175257731,10,21,20,149,0.15,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.55,1.0,0.024390243902439025,0.047619047619047616,0.030303030303030304,0,40,1,159,0.005,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.6,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.65,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.7,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.75,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.8,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.85,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.05,0.3669724770642202,0.975609756097561,0.5333333333333333,0.7326007326007326,69,1,40,90,0.545,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.1,0.3523809523809524,0.9024390243902439,0.5068493150684932,0.6877323420074349,68,4,37,91,0.525,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.15,0.3763440860215054,0.8536585365853658,0.5223880597014925,0.6809338521400778,58,6,35,101,0.465,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.2,0.4,0.8292682926829268,0.5396825396825397,0.6827309236947792,51,7,34,108,0.425,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.25,0.45714285714285713,0.7804878048780488,0.5765765765765766,0.6837606837606838,38,9,32,121,0.35,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.3,0.5,0.7073170731707317,0.5858585858585859,0.6531531531531531,29,12,29,130,0.29,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.35,0.5416666666666666,0.6341463414634146,0.5842696629213483,0.6132075471698113,22,15,26,137,0.24,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.4,0.6111111111111112,0.5365853658536586,0.5714285714285714,0.55,14,19,22,145,0.18,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.45,0.5806451612903226,0.43902439024390244,0.5,0.46153846153846156,13,23,18,146,0.155,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.5,0.6086956521739131,0.34146341463414637,0.4375,0.37433155080213903,9,27,14,150,0.115,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.55,0.5789473684210527,0.2682926829268293,0.36666666666666664,0.3005464480874317,8,30,11,151,0.095,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.6,0.6923076923076923,0.21951219512195122,0.3333333333333333,0.2542372881355932,4,32,9,155,0.065,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.65,0.8,0.1951219512195122,0.3137254901960784,0.22988505747126436,2,33,8,157,0.05,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.7,0.75,0.14634146341463414,0.24489795918367346,0.1744186046511628,2,35,6,157,0.04,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.75,0.8,0.0975609756097561,0.17391304347826086,0.11834319526627218,1,37,4,158,0.025,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.8,0.6666666666666666,0.04878048780487805,0.09090909090909091,0.059880239520958084,1,39,2,158,0.015,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.85,0.5,0.024390243902439025,0.046511627906976744,0.030120481927710843,1,40,1,158,0.01,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,41,0,159,0.0,actionable_decline_drop_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.05,0.3669724770642202,0.975609756097561,0.5333333333333333,0.7326007326007326,69,1,40,90,0.545,actionable_decline_drop_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.1,0.3611111111111111,0.9512195121951219,0.5234899328859061,0.7169117647058824,69,2,39,90,0.54,actionable_decline_drop_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.15,0.36893203883495146,0.926829268292683,0.5277777777777778,0.7116104868913857,65,3,38,94,0.515,actionable_decline_drop_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.2,0.3711340206185567,0.8780487804878049,0.5217391304347826,0.6896551724137931,61,5,36,98,0.485,actionable_decline_drop_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.25,0.4069767441860465,0.8536585365853658,0.5511811023622047,0.7,51,6,35,108,0.43,actionable_decline_drop_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.3,0.4230769230769231,0.8048780487804879,0.5546218487394958,0.6818181818181818,45,8,33,114,0.39,actionable_decline_drop_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.35,0.46875,0.7317073170731707,0.5714285714285714,0.6578947368421053,34,11,30,125,0.32,actionable_decline_drop_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.4,0.509090909090909,0.6829268292682927,0.5833333333333334,0.639269406392694,27,13,28,132,0.275,actionable_decline_drop_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.45,0.5652173913043478,0.6341463414634146,0.5977011494252874,0.6190476190476191,20,15,26,139,0.23,actionable_decline_drop_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.5,0.6153846153846154,0.5853658536585366,0.6,0.5911330049261084,15,17,24,144,0.195,actionable_decline_drop_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.55,0.5666666666666667,0.4146341463414634,0.4788732394366197,0.4381443298969072,13,24,17,146,0.15,actionable_decline_drop_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
